f G/w
1.0000000E+6 4.8588309E-5
8.9779585E+5 5.1882136E-5
8.0603739E+5 5.5192707E-5
7.2365703E+5 5.8519205E-5
6.4969628E+5 6.1933475E-5
5.8329463E+5 6.5312320E-5
5.2367949E+5 6.9116053E-5
4.7015728E+5 7.3067001E-5
4.2210526E+5 7.7208314E-5
3.7896435E+5 8.1593375E-5
3.4023262E+5 8.6228411E-5
3.0545943E+5 9.1194318E-5
2.7424021E+5 9.6532246E-5
2.4621173E+5 1.0241240E-4
2.2104787E+5 1.0866281E-4
1.9845586E+5 1.1568627E-4
1.7817285E+5 1.2345191E-4
1.5996284E+5 1.3204510E-4
1.4361398E+5 1.4166902E-4
1.2893603E+5 1.5242149E-4
1.1575824E+5 1.6454596E-4
1.0392726E+5 1.7810355E-4
9.3305466E+4 1.9335834E-4
8.3769261E+4 2.1053931E-4
7.5207695E+4 2.2982744E-4
6.7521156E+4 2.5144530E-4
6.0620214E+4 2.7569331E-4
5.4424577E+4 3.0276414E-4
4.8862159E+4 3.3317536E-4
4.3868244E+4 3.6703773E-4
3.9384728E+4 4.0496639E-4
3.5359445E+4 4.4715756E-4
3.1745563E+4 4.9445420E-4
2.8501035E+4 5.4689290E-4
2.5588111E+4 6.0563583E-4
2.2972900E+4 6.7078066E-4
2.0624974E+4 7.4360297E-4
1.8517016E+4 8.2473965E-4
1.6624501E+4 9.1466741E-4
1.4925408E+4 1.0152399E-3
1.3399969E+4 1.1271733E-3
1.2030437E+4 1.2512858E-3
1.0800876E+4 1.3903479E-3
9.6969820E+3 1.5444767E-3
8.7059100E+3 1.7165015E-3
7.8161300E+3 1.9077253E-3
7.0172890E+3 2.1207251E-3
6.3000930E+3 2.3577963E-3
5.6561970E+3 2.6221929E-3
5.0781110E+3 2.9159712E-3
4.5591070E+3 3.2438117E-3
4.0931470E+3 3.6082525E-3
3.6748100E+3 4.0141435E-3
3.2992300E+3 4.4661130E-3
2.9620350E+3 4.9693801E-3
2.6593020E+3 5.5296017E-3
2.3875110E+3 6.1539562E-3
2.1434970E+3 6.8485865E-3
1.9244230E+3 7.6231809E-3
1.7277390E+3 8.4847820E-3
1.5511570E+3 9.4455803E-3
1.3926220E+3 1.0515110E-2
1.2502900E+3 1.1704986E-2
1.1225050E+3 1.3031095E-2
1.0077810E+3 1.4504813E-2
9.0478100E+2 1.6150208E-2
8.1230900E+2 1.7978752E-2
7.2928800E+2 2.0022714E-2
6.5475100E+2 2.2292323E-2
5.8783300E+2 2.4821396E-2
5.2775400E+2 2.7629908E-2
4.7381500E+2 3.0764161E-2
4.2539000E+2 3.4257618E-2
3.8191300E+2 3.8134575E-2
3.4288000E+2 4.2457362E-2
3.0783600E+2 4.7276017E-2
2.7637400E+2 5.2623431E-2
2.4812700E+2 5.8597051E-2
2.2276800E+2 6.5225648E-2
2.0000000E+2 7.2607615E-2
