f G/w
1.0000000E+6 1.3606141E-5
8.9779585E+5 1.4164452E-5
8.0603739E+5 1.4727607E-5
7.2365703E+5 1.5317903E-5
6.4969628E+5 1.5910349E-5
5.8329463E+5 1.6569792E-5
5.2367949E+5 1.7228229E-5
4.7015728E+5 1.7979486E-5
4.2210526E+5 1.8796860E-5
3.7896435E+5 1.9646856E-5
3.4023262E+5 2.0510642E-5
3.0545943E+5 2.1446216E-5
2.7424021E+5 2.2447354E-5
2.4621173E+5 2.3557021E-5
2.2104787E+5 2.4744955E-5
1.9845586E+5 2.6010200E-5
1.7817285E+5 2.7376661E-5
1.5996284E+5 2.8835918E-5
1.4361398E+5 3.0380909E-5
1.2893603E+5 3.2115738E-5
1.1575824E+5 3.3981373E-5
1.0392726E+5 3.6091472E-5
9.3305466E+4 3.8330970E-5
8.3769261E+4 4.0777873E-5
7.5207695E+4 4.3524330E-5
6.7521156E+4 4.6580214E-5
6.0620214E+4 4.9871141E-5
5.4424577E+4 5.3527955E-5
4.8862159E+4 5.7661212E-5
4.3868244E+4 6.2126710E-5
3.9384728E+4 6.7192722E-5
3.5359445E+4 7.2791619E-5
3.1745563E+4 7.8987669E-5
2.8501035E+4 8.5700787E-5
2.5588111E+4 9.3077915E-5
2.2972900E+4 1.0189987E-4
2.0624974E+4 1.1133374E-4
1.8517016E+4 1.2168482E-4
1.6624501E+4 1.3369021E-4
1.4925408E+4 1.4667398E-4
1.3399969E+4 1.6099138E-4
1.2030437E+4 1.7705127E-4
1.0800876E+4 1.9494764E-4
9.6969820E+3 2.1523548E-4
8.7059100E+3 2.3754056E-4
7.8161300E+3 2.6248031E-4
7.0172890E+3 2.9005114E-4
6.3000930E+3 3.2017553E-4
5.6561970E+3 3.5453300E-4
5.0781110E+3 3.9323065E-4
4.5591070E+3 4.3478012E-4
4.0931470E+3 4.8142840E-4
3.6748100E+3 5.3439013E-4
3.2992300E+3 5.9258226E-4
2.9620350E+3 6.5789687E-4
2.6593020E+3 7.2866787E-4
2.3875110E+3 8.0912933E-4
2.1434970E+3 8.9957786E-4
1.9244230E+3 9.9897252E-4
1.7277390E+3 1.1095929E-3
1.5511570E+3 1.2322272E-3
1.3926220E+3 1.3684244E-3
1.2502900E+3 1.5214369E-3
1.1225050E+3 1.6913450E-3
1.0077810E+3 1.8841600E-3
9.0478100E+2 2.0947791E-3
8.1230900E+2 2.3238985E-3
7.2928800E+2 2.5858246E-3
6.5475100E+2 2.8799948E-3
5.8783300E+2 3.1956280E-3
5.2775400E+2 3.5545181E-3
4.7381500E+2 3.9636937E-3
4.2539000E+2 4.3971960E-3
3.8191300E+2 4.8897444E-3
3.4288000E+2 5.4385082E-3
3.0783600E+2 6.0445832E-3
2.7637400E+2 6.7362820E-3
2.4812700E+2 7.4874932E-3
2.2276800E+2 8.3425918E-3
2.0000000E+2 9.2723086E-3
