f G/w
1.0000000E+6 2.2679017E-5
8.9779585E+5 2.2906802E-5
8.0603739E+5 2.3104758E-5
7.2365703E+5 2.3090581E-5
6.4969628E+5 2.3299695E-5
5.8329463E+5 2.3555116E-5
5.2367949E+5 2.3845642E-5
4.7015728E+5 2.4192315E-5
4.2210526E+5 2.4574162E-5
3.7896435E+5 2.4987144E-5
3.4023262E+5 2.5453050E-5
3.0545943E+5 2.5980708E-5
2.7424021E+5 2.6658932E-5
2.4621173E+5 2.7411324E-5
2.2104787E+5 2.8241757E-5
1.9845586E+5 2.9232892E-5
1.7817285E+5 3.0296903E-5
1.5996284E+5 3.1543315E-5
1.4361398E+5 3.2954126E-5
1.2893603E+5 3.4519694E-5
1.1575824E+5 3.6305034E-5
1.0392726E+5 3.8266383E-5
9.3305466E+4 4.0493081E-5
8.3769261E+4 4.2865759E-5
7.5207695E+4 4.5633729E-5
6.7521156E+4 4.8646511E-5
6.0620214E+4 5.1944133E-5
5.4424577E+4 5.5432133E-5
4.8862159E+4 5.9521800E-5
4.3868244E+4 6.3745808E-5
3.9384728E+4 6.8545698E-5
3.5359445E+4 7.3733709E-5
3.1745563E+4 7.9339694E-5
2.8501035E+4 8.5390309E-5
2.5588111E+4 9.1951795E-5
2.2972900E+4 9.9147613E-5
2.0624974E+4 1.0705631E-4
1.8517016E+4 1.1613668E-4
1.6624501E+4 1.2608950E-4
1.4925408E+4 1.3696543E-4
1.3399969E+4 1.4948014E-4
1.2030437E+4 1.6309458E-4
1.0800876E+4 1.7833002E-4
9.6969820E+3 1.9521987E-4
8.7059100E+3 2.1435323E-4
7.8161300E+3 2.3518128E-4
7.0172890E+3 2.5909955E-4
6.3000930E+3 2.8609446E-4
5.6561970E+3 3.1503222E-4
5.0781110E+3 3.4805855E-4
4.5591070E+3 3.8378297E-4
4.0931470E+3 4.2584644E-4
3.6748100E+3 4.7167552E-4
3.2992300E+3 5.2280982E-4
2.9620350E+3 5.8097994E-4
2.6593020E+3 6.4260244E-4
2.3875110E+3 7.1374885E-4
2.1434970E+3 7.9237270E-4
1.9244230E+3 8.7776784E-4
1.7277390E+3 9.7442137E-4
1.5511570E+3 1.0817884E-3
1.3926220E+3 1.1989586E-3
1.2502900E+3 1.3314611E-3
1.1225050E+3 1.4843367E-3
1.0077810E+3 1.6545712E-3
9.0478100E+2 1.8366905E-3
8.1230900E+2 2.0339416E-3
7.2928800E+2 2.2545376E-3
6.5475100E+2 2.4991145E-3
5.8783300E+2 2.7680349E-3
5.2775400E+2 3.0909739E-3
4.7381500E+2 3.4425614E-3
4.2539000E+2 3.8282534E-3
3.8191300E+2 4.2809207E-3
3.4288000E+2 4.7575180E-3
3.0783600E+2 5.2608856E-3
2.7637400E+2 5.8637032E-3
2.4812700E+2 6.5127672E-3
2.2276800E+2 7.2148957E-3
2.0000000E+2 8.0265133E-3
