f G/w
1.0000000E+6 1.5002219E-5
8.9779585E+5 1.5413164E-5
8.0603739E+5 1.5600625E-5
7.2365703E+5 1.6025637E-5
6.4969628E+5 1.6420724E-5
5.8329463E+5 1.6913103E-5
5.2367949E+5 1.7378800E-5
4.7015728E+5 1.7915341E-5
4.2210526E+5 1.8481963E-5
3.7896435E+5 1.9097074E-5
3.4023262E+5 1.9779152E-5
3.0545943E+5 2.0506901E-5
2.7424021E+5 2.1326814E-5
2.4621173E+5 2.2255324E-5
2.2104787E+5 2.3260617E-5
1.9845586E+5 2.4401652E-5
1.7817285E+5 2.5683447E-5
1.5996284E+5 2.7103519E-5
1.4361398E+5 2.8695464E-5
1.2893603E+5 3.0482653E-5
1.1575824E+5 3.2426833E-5
1.0392726E+5 3.4672888E-5
9.3305466E+4 3.7117165E-5
8.3769261E+4 3.9879878E-5
7.5207695E+4 4.2871388E-5
6.7521156E+4 4.6339022E-5
6.0620214E+4 5.0121223E-5
5.4424577E+4 5.4482902E-5
4.8862159E+4 5.9162389E-5
4.3868244E+4 6.4463176E-5
3.9384728E+4 7.0338898E-5
3.5359445E+4 7.6909313E-5
3.1745563E+4 8.4206849E-5
2.8501035E+4 9.2414458E-5
2.5588111E+4 1.0123998E-4
2.2972900E+4 1.1121901E-4
2.0624974E+4 1.2277537E-4
1.8517016E+4 1.3503710E-4
1.6624501E+4 1.4931068E-4
1.4925408E+4 1.6499426E-4
1.3399969E+4 1.8197329E-4
1.2030437E+4 2.0172870E-4
1.0800876E+4 2.2342775E-4
9.6969820E+3 2.4720003E-4
8.7059100E+3 2.7417856E-4
7.8161300E+3 3.0368090E-4
7.0172890E+3 3.3671717E-4
6.3000930E+3 3.7367922E-4
5.6561970E+3 4.1498796E-4
5.0781110E+3 4.6110350E-4
4.5591070E+3 5.1254442E-4
4.0931470E+3 5.6972178E-4
3.6748100E+3 6.3330603E-4
3.2992300E+3 7.0452135E-4
2.9620350E+3 7.8397521E-4
2.6593020E+3 8.7147560E-4
2.3875110E+3 9.6920006E-4
2.1434970E+3 1.0783749E-3
1.9244230E+3 1.1989317E-3
1.7277390E+3 1.3333761E-3
1.5511570E+3 1.4838014E-3
1.3926220E+3 1.6524865E-3
1.2502900E+3 1.8368951E-3
1.1225050E+3 2.0449405E-3
1.0077810E+3 2.2741135E-3
9.0478100E+2 2.5297996E-3
8.1230900E+2 2.8115352E-3
7.2928800E+2 3.1321181E-3
6.5475100E+2 3.4893420E-3
5.8783300E+2 3.8809670E-3
5.2775400E+2 4.3193527E-3
4.7381500E+2 4.8094116E-3
4.2539000E+2 5.3484497E-3
3.8191300E+2 5.9419244E-3
3.4288000E+2 6.6103943E-3
3.0783600E+2 7.3500818E-3
2.7637400E+2 8.1816240E-3
2.4812700E+2 9.0951964E-3
2.2276800E+2 1.0121908E-2
2.0000000E+2 1.1262459E-2
