f G/w
1.0000000E+6 1.4175931E-5
8.9779585E+5 1.4981677E-5
8.0603739E+5 1.5801925E-5
7.2365703E+5 1.6614984E-5
6.4969628E+5 1.7460752E-5
5.8329463E+5 1.8340933E-5
5.2367949E+5 1.9253702E-5
4.7015728E+5 2.0184477E-5
4.2210526E+5 2.1351465E-5
3.7896435E+5 2.2389381E-5
3.4023262E+5 2.3440815E-5
3.0545943E+5 2.4528499E-5
2.7424021E+5 2.5699940E-5
2.4621173E+5 2.6810337E-5
2.2104787E+5 2.8062015E-5
1.9845586E+5 2.9340172E-5
1.7817285E+5 3.0693783E-5
1.5996284E+5 3.2125829E-5
1.4361398E+5 3.3629001E-5
1.2893603E+5 3.5201509E-5
1.1575824E+5 3.6918634E-5
1.0392726E+5 3.8829410E-5
9.3305466E+4 4.0803433E-5
8.3769261E+4 4.2981451E-5
7.5207695E+4 4.5289621E-5
6.7521156E+4 4.7850052E-5
6.0620214E+4 5.0639553E-5
5.4424577E+4 5.3636367E-5
4.8862159E+4 5.6999074E-5
4.3868244E+4 6.0664670E-5
3.9384728E+4 6.4726363E-5
3.5359445E+4 6.9138193E-5
3.1745563E+4 7.3960633E-5
2.8501035E+4 7.9260804E-5
2.5588111E+4 8.5178275E-5
2.2972900E+4 9.1714749E-5
2.0624974E+4 9.8835850E-5
1.8517016E+4 1.0658494E-4
1.6624501E+4 1.1548306E-4
1.4925408E+4 1.2481763E-4
1.3399969E+4 1.3567510E-4
1.2030437E+4 1.4714384E-4
1.0800876E+4 1.6000581E-4
9.6969820E+3 1.7430975E-4
8.7059100E+3 1.8976202E-4
7.8161300E+3 2.0721331E-4
7.0172890E+3 2.2631478E-4
6.3000930E+3 2.4766574E-4
5.6561970E+3 2.7096238E-4
5.0781110E+3 2.9722064E-4
4.5591070E+3 3.2632323E-4
4.0931470E+3 3.5812974E-4
3.6748100E+3 3.9361718E-4
3.2992300E+3 4.3323908E-4
2.9620350E+3 4.7687070E-4
2.6593020E+3 5.2662023E-4
2.3875110E+3 5.8114182E-4
2.1434970E+3 6.4192071E-4
1.9244230E+3 7.0880924E-4
1.7277390E+3 7.8451184E-4
1.5511570E+3 8.6703817E-4
1.3926220E+3 9.6154524E-4
1.2502900E+3 1.0644966E-3
1.1225050E+3 1.1781836E-3
1.0077810E+3 1.3064777E-3
9.0478100E+2 1.4483799E-3
8.1230900E+2 1.6050602E-3
7.2928800E+2 1.7816776E-3
6.5475100E+2 1.9784389E-3
5.8783300E+2 2.1931408E-3
5.2775400E+2 2.4346921E-3
4.7381500E+2 2.7006282E-3
4.2539000E+2 3.0040859E-3
3.8191300E+2 3.3298981E-3
3.4288000E+2 3.6978733E-3
3.0783600E+2 4.1077598E-3
2.7637400E+2 4.5656461E-3
2.4812700E+2 5.0785920E-3
2.2276800E+2 5.6447427E-3
2.0000000E+2 6.2576692E-3
