f G/w
1.0000000E+6 7.3757949E-5
8.9779585E+5 7.5451120E-5
8.0603739E+5 7.6434631E-5
7.2365703E+5 7.7420109E-5
6.4969628E+5 7.8136997E-5
5.8329463E+5 7.8609568E-5
5.2367949E+5 7.8832646E-5
4.7015728E+5 7.8911400E-5
4.2210526E+5 7.8774124E-5
3.7896435E+5 7.8593974E-5
3.4023262E+5 7.8256188E-5
3.0545943E+5 7.8093532E-5
2.7424021E+5 7.8028146E-5
2.4621173E+5 7.8162242E-5
2.2104787E+5 7.8569410E-5
1.9845586E+5 7.9346120E-5
1.7817285E+5 8.0495971E-5
1.5996284E+5 8.2078402E-5
1.4361398E+5 8.4089609E-5
1.2893603E+5 8.6738143E-5
1.1575824E+5 8.9915212E-5
1.0392726E+5 9.3934825E-5
9.3305466E+4 9.8567095E-5
8.3769261E+4 1.0393019E-4
7.5207695E+4 1.1010948E-4
6.7521156E+4 1.1731758E-4
6.0620214E+4 1.2543044E-4
5.4424577E+4 1.3476694E-4
4.8862159E+4 1.4515560E-4
4.3868244E+4 1.5687233E-4
3.9384728E+4 1.7018268E-4
3.5359445E+4 1.8483784E-4
3.1745563E+4 2.0176902E-4
2.8501035E+4 2.2011920E-4
2.5588111E+4 2.4088505E-4
2.2972900E+4 2.6407921E-4
2.0624974E+4 2.8956838E-4
1.8517016E+4 3.1817272E-4
1.6624501E+4 3.5088345E-4
1.4925408E+4 3.8596067E-4
1.3399969E+4 4.2548057E-4
1.2030437E+4 4.7047234E-4
1.0800876E+4 5.2011678E-4
9.6969820E+3 5.7474578E-4
8.7059100E+3 6.3572470E-4
7.8161300E+3 7.0387675E-4
7.0172890E+3 7.7960660E-4
6.3000930E+3 8.6348452E-4
5.6561970E+3 9.5707672E-4
5.0781110E+3 1.0617535E-3
4.5591070E+3 1.1776487E-3
4.0931470E+3 1.3065385E-3
3.6748100E+3 1.4491944E-3
3.2992300E+3 1.6089996E-3
2.9620350E+3 1.7849842E-3
2.6593020E+3 1.9832548E-3
2.3875110E+3 2.2034116E-3
2.1434970E+3 2.4477000E-3
1.9244230E+3 2.7185586E-3
1.7277390E+3 3.0196867E-3
1.5511570E+3 3.3553491E-3
1.3926220E+3 3.7279355E-3
1.2502900E+3 4.1410160E-3
1.1225050E+3 4.6009268E-3
1.0077810E+3 5.1131552E-3
9.0478100E+2 5.6785324E-3
8.1230900E+2 6.3124390E-3
7.2928800E+2 7.0137987E-3
6.5475100E+2 7.7906641E-3
5.8783300E+2 8.6482309E-3
5.2775400E+2 9.5998687E-3
4.7381500E+2 1.0665351E-2
4.2539000E+2 1.1839848E-2
3.8191300E+2 1.3148012E-2
3.4288000E+2 1.4590129E-2
3.0783600E+2 1.6190116E-2
2.7637400E+2 1.7977754E-2
2.4812700E+2 1.9945268E-2
2.2276800E+2 2.2132775E-2
2.0000000E+2 2.4579291E-2
