f G/w
1.0000000E+6 3.9845226E-5
8.9779585E+5 4.1704562E-5
8.0603739E+5 4.3480734E-5
7.2365703E+5 4.5086491E-5
6.4969628E+5 4.6277522E-5
5.8329463E+5 4.7624003E-5
5.2367949E+5 4.8703965E-5
4.7015728E+5 4.9541771E-5
4.2210526E+5 5.0030860E-5
3.7896435E+5 5.0212485E-5
3.4023262E+5 5.0007417E-5
3.0545943E+5 4.9460660E-5
2.7424021E+5 4.8684089E-5
2.4621173E+5 4.7595692E-5
2.2104787E+5 4.6336583E-5
1.9845586E+5 4.4958537E-5
1.7817285E+5 4.3493728E-5
1.5996284E+5 4.1967951E-5
1.4361398E+5 4.0496240E-5
1.2893603E+5 3.9111514E-5
1.1575824E+5 3.7804830E-5
1.0392726E+5 3.6753770E-5
9.3305466E+4 3.5869519E-5
8.3769261E+4 3.5176209E-5
7.5207695E+4 3.4662794E-5
6.7521156E+4 3.4507105E-5
6.0620214E+4 3.4591352E-5
5.4424577E+4 3.4851771E-5
4.8862159E+4 3.5564049E-5
4.3868244E+4 3.6509096E-5
3.9384728E+4 3.7758953E-5
3.5359445E+4 3.9458727E-5
3.1745563E+4 4.1554112E-5
2.8501035E+4 4.3633137E-5
2.5588111E+4 4.6576524E-5
2.2972900E+4 4.9671641E-5
2.0624974E+4 5.3366095E-5
1.8517016E+4 5.7675004E-5
1.6624501E+4 6.2418149E-5
1.4925408E+4 6.7547096E-5
1.3399969E+4 7.3608965E-5
1.2030437E+4 8.0319671E-5
1.0800876E+4 8.7824100E-5
9.6969820E+3 9.6433294E-5
8.7059100E+3 1.0585816E-4
7.8161300E+3 1.1630534E-4
7.0172890E+3 1.2765805E-4
6.3000930E+3 1.4040998E-4
5.6561970E+3 1.5516820E-4
5.0781110E+3 1.7096755E-4
4.5591070E+3 1.8840278E-4
4.0931470E+3 2.0798950E-4
3.6748100E+3 2.3010928E-4
3.2992300E+3 2.5440867E-4
2.9620350E+3 2.8067409E-4
2.6593020E+3 3.1082668E-4
2.3875110E+3 3.4334720E-4
2.1434970E+3 3.7898507E-4
1.9244230E+3 4.2013320E-4
1.7277390E+3 4.6450916E-4
1.5511570E+3 5.1326457E-4
1.3926220E+3 5.6856127E-4
1.2502900E+3 6.2918018E-4
1.1225050E+3 6.9654144E-4
1.0077810E+3 7.7091538E-4
9.0478100E+2 8.5216661E-4
8.1230900E+2 9.4391488E-4
7.2928800E+2 1.0550813E-3
6.5475100E+2 1.1692561E-3
5.8783300E+2 1.2964595E-3
5.2775400E+2 1.4380083E-3
4.7381500E+2 1.5817807E-3
4.2539000E+2 1.7590971E-3
3.8191300E+2 1.9314448E-3
3.4288000E+2 2.1202184E-3
3.0783600E+2 2.3276205E-3
2.7637400E+2 2.5711369E-3
2.4812700E+2 2.8247382E-3
2.2276800E+2 3.0985860E-3
2.0000000E+2 3.3993482E-3
