f G/w
1.0000000E+6 8.4117084E-5
8.9779585E+5 8.8393910E-5
8.0603739E+5 9.2374375E-5
7.2365703E+5 9.5996674E-5
6.4969628E+5 9.9192059E-5
5.8329463E+5 1.0201913E-4
5.2367949E+5 1.0444441E-4
4.7015728E+5 1.0633825E-4
4.2210526E+5 1.0761382E-4
3.7896435E+5 1.0819246E-4
3.4023262E+5 1.0835629E-4
3.0545943E+5 1.0800443E-4
2.7424021E+5 1.0716644E-4
2.4621173E+5 1.0591321E-4
2.2104787E+5 1.0436083E-4
1.9845586E+5 1.0252805E-4
1.7817285E+5 1.0069247E-4
1.5996284E+5 9.8614256E-5
1.4361398E+5 9.6691265E-5
1.2893603E+5 9.4904841E-5
1.1575824E+5 9.3241548E-5
1.0392726E+5 9.1792739E-5
9.3305466E+4 9.0693910E-5
8.3769261E+4 9.0000464E-5
7.5207695E+4 8.9632911E-5
6.7521156E+4 8.9570417E-5
6.0620214E+4 9.0042039E-5
5.4424577E+4 9.1041099E-5
4.8862159E+4 9.2556405E-5
4.3868244E+4 9.4573632E-5
3.9384728E+4 9.6948788E-5
3.5359445E+4 1.0024265E-4
3.1745563E+4 1.0413398E-4
2.8501035E+4 1.0870383E-4
2.5588111E+4 1.1430291E-4
2.2972900E+4 1.2041793E-4
2.0624974E+4 1.2718771E-4
1.8517016E+4 1.3556413E-4
1.6624501E+4 1.4461137E-4
1.4925408E+4 1.5506584E-4
1.3399969E+4 1.6611615E-4
1.2030437E+4 1.7947884E-4
1.0800876E+4 1.9365513E-4
9.6969820E+3 2.0990848E-4
8.7059100E+3 2.2768062E-4
7.8161300E+3 2.4770628E-4
7.0172890E+3 2.7002995E-4
6.3000930E+3 2.9496607E-4
5.6561970E+3 3.2250500E-4
5.0781110E+3 3.5327181E-4
4.5591070E+3 3.8723802E-4
4.0931470E+3 4.2643158E-4
3.6748100E+3 4.6838470E-4
3.2992300E+3 5.1597844E-4
2.9620350E+3 5.6863308E-4
2.6593020E+3 6.2732310E-4
2.3875110E+3 6.9200605E-4
2.1434970E+3 7.6470933E-4
1.9244230E+3 8.4560558E-4
1.7277390E+3 9.3449903E-4
1.5511570E+3 1.0352017E-3
1.3926220E+3 1.1467516E-3
1.2502900E+3 1.2723283E-3
1.1225050E+3 1.4080033E-3
1.0077810E+3 1.5618486E-3
9.0478100E+2 1.7300593E-3
8.1230900E+2 1.9178675E-3
7.2928800E+2 2.1276059E-3
6.5475100E+2 2.3622385E-3
5.8783300E+2 2.6193963E-3
5.2775400E+2 2.9090641E-3
4.7381500E+2 3.2239130E-3
4.2539000E+2 3.5773230E-3
3.8191300E+2 3.9661488E-3
3.4288000E+2 4.4069889E-3
3.0783600E+2 4.8881995E-3
2.7637400E+2 5.4195495E-3
2.4812700E+2 6.0020858E-3
2.2276800E+2 6.6698054E-3
2.0000000E+2 7.3853541E-3
