T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -1.092082000E-03 1.381988700E-02 2.258773200E-02 2.651019800E-02 3.176502200E-02 4.071348200E-02 4.997424200E-02 5.306951100E-02 4.857706600E-02
295 -1.375126500E-02 1.012405300E-02 2.143199600E-02 2.645491900E-02 3.113070500E-02 3.974390900E-02 4.911898500E-02 5.293690000E-02 4.945548500E-02
300 -4.135095100E-02 1.938759000E-03 1.927700100E-02 2.570064300E-02 3.070446200E-02 3.922217200E-02 4.933022600E-02 5.393215900E-02 5.118209600E-02
305 -9.496208700E-02 -1.526195600E-02 1.407882500E-02 2.423146000E-02 3.063759300E-02 3.952277600E-02 4.968598600E-02 5.526927400E-02 5.459366000E-02
310 -1.694219130E-01 -4.907482800E-02 3.538415000E-03 2.120032400E-02 3.004988300E-02 3.959355500E-02 4.947084300E-02 5.725516200E-02 5.818604700E-02
315 -1.468989840E-01 -1.106482370E-01 -1.667190200E-02 1.541435000E-02 2.859003400E-02 3.970548800E-02 5.125662900E-02 6.063735600E-02 6.234927800E-02
320 -9.250997700E-02 -1.777795460E-01 -5.429516800E-02 3.627555000E-03 2.554200700E-02 4.005340500E-02 5.269333500E-02 6.390466900E-02 6.792887200E-02
325 9.548396000E-03 -1.520807370E-01 -1.176374090E-01 -1.831939000E-02 1.928322500E-02 3.905335300E-02 5.397821800E-02 6.692069100E-02 7.188746400E-02
330 1.754925100E-02 -9.441885500E-02 -1.865153330E-01 -5.640272900E-02 7.378957000E-03 3.640935400E-02 5.580645500E-02 7.057027500E-02 7.675758000E-02
335 2.775835900E-02 8.817065000E-03 -1.602791990E-01 -1.184972880E-01 -1.348941600E-02 3.151638700E-02 5.589737600E-02 7.344249600E-02 8.259364500E-02
340 4.001904700E-02 1.474868700E-02 -1.043508330E-01 -1.985547160E-01 -4.991934100E-02 2.064707500E-02 5.427443300E-02 7.556962000E-02 8.670854600E-02
