N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.142189992E+00 1.138997848E+00 1.137100941E+00 1.135887284E+00
1.600000000E+01 1.239444792E+00 1.238288162E+00 1.237748370E+00 1.237553026E+00
1.700000000E+01 1.281425124E+00 1.281472563E+00 1.281281645E+00 1.281123187E+00
1.549996187E+01 1.218695540E+00 1.216772717E+00 1.215589783E+00 1.214421265E+00
1.649996187E+01 1.252973056E+00 1.252616501E+00 1.252272624E+00 1.252461589E+00
1.674996808E+01 1.263908753E+00 1.263938371E+00 1.263449533E+00 1.263595381E+00
1.624993176E+01 1.246536962E+00 1.245731430E+00 1.245520550E+00 1.245479186E+00
1.574996808E+01 1.229655200E+00 1.227736222E+00 1.227270668E+00 1.226692512E+00
1.524993176E+01 1.201483492E+00 1.199488346E+00 1.197714847E+00 1.196210942E+00
