N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198748657E+00 1.196838301E+00 1.195230688E+00 1.193853794E+00
1.600000000E+01 1.232255094E+00 1.231535803E+00 1.231357778E+00 1.231016566E+00
1.700000000E+01 1.272609411E+00 1.272604901E+00 1.272316554E+00 1.272564630E+00
1.549996187E+01 1.214617479E+00 1.213161725E+00 1.212225698E+00 1.211653958E+00
1.649996187E+01 1.243592385E+00 1.243180754E+00 1.243363271E+00 1.243375063E+00
1.674996808E+01 1.254702986E+00 1.254391016E+00 1.254407891E+00 1.254528825E+00
1.624993176E+01 1.237893453E+00 1.237587388E+00 1.237514554E+00 1.237552610E+00
1.574996808E+01 1.223592315E+00 1.222561905E+00 1.221838435E+00 1.221231728E+00
1.524993176E+01 1.208399513E+00 1.206642586E+00 1.205290746E+00 1.204250710E+00
