N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.022989630E+00 1.021140874E+00 1.019684141E+00 1.018565086E+00
1.600000000E+01 1.244193307E+00 1.241731077E+00 1.239824324E+00 1.238922838E+00
1.700000000E+01 1.291794304E+00 1.292034754E+00 1.291948974E+00 1.291745325E+00
1.549996187E+01 1.160983617E+00 1.157207734E+00 1.154858368E+00 1.152485214E+00
1.649996187E+01 1.262941263E+00 1.262327890E+00 1.261824342E+00 1.261545661E+00
1.674996808E+01 1.274640342E+00 1.274562203E+00 1.274289830E+00 1.274086112E+00
1.624993176E+01 1.254478100E+00 1.253012626E+00 1.252076592E+00 1.251263702E+00
1.574996808E+01 1.225070865E+00 1.220111093E+00 1.217975415E+00 1.216043316E+00
1.524993176E+01 1.012958086E+00 1.011890911E+00 1.011163637E+00 1.010663883E+00
