N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.178268453E+00 1.175786266E+00 1.174039983E+00 1.172477567E+00
1.600000000E+01 1.237226366E+00 1.236179321E+00 1.235897697E+00 1.235561074E+00
1.700000000E+01 1.278438067E+00 1.278455596E+00 1.278267488E+00 1.278146321E+00
1.549996187E+01 1.217820678E+00 1.216151353E+00 1.215119355E+00 1.214153100E+00
1.649996187E+01 1.249628199E+00 1.249032899E+00 1.249064662E+00 1.249163115E+00
1.674996808E+01 1.260446734E+00 1.260330236E+00 1.260003830E+00 1.260242333E+00
1.624993176E+01 1.243830711E+00 1.243057348E+00 1.242932535E+00 1.242979064E+00
1.574996808E+01 1.227555984E+00 1.226200539E+00 1.225480866E+00 1.224989313E+00
1.524993176E+01 1.207161457E+00 1.205428996E+00 1.203859800E+00 1.202643582E+00
