N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.200613700E+00 1.198681522E+00 1.197089965E+00 1.195742329E+00
1.600000000E+01 1.230613750E+00 1.230046999E+00 1.229782734E+00 1.229258447E+00
1.700000000E+01 1.270993079E+00 1.270657908E+00 1.270756878E+00 1.270877502E+00
1.549996187E+01 1.212989504E+00 1.211598449E+00 1.210555188E+00 1.209655715E+00
1.649996187E+01 1.240923382E+00 1.240783989E+00 1.240877599E+00 1.240905469E+00
1.674996808E+01 1.252343915E+00 1.252087535E+00 1.252153648E+00 1.252193705E+00
1.624993176E+01 1.235769126E+00 1.235591308E+00 1.235534134E+00 1.235528439E+00
1.574996808E+01 1.221885151E+00 1.220877686E+00 1.220098654E+00 1.219466341E+00
1.524993176E+01 1.207488105E+00 1.205713605E+00 1.204359433E+00 1.203353921E+00
