N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016959918E+00 1.015473662E+00 1.014424026E+00 1.013666215E+00
1.600000000E+01 1.243636026E+00 1.241997024E+00 1.240872496E+00 1.240553330E+00
1.700000000E+01 1.287632833E+00 1.287889088E+00 1.287856340E+00 1.287659123E+00
1.549996187E+01 1.211590016E+00 1.208816071E+00 1.206993028E+00 1.205260575E+00
1.649996187E+01 1.258707200E+00 1.258284746E+00 1.257899258E+00 1.257823416E+00
1.674996808E+01 1.269905850E+00 1.269904018E+00 1.269685188E+00 1.269393316E+00
1.624993176E+01 1.251778598E+00 1.250777143E+00 1.250204452E+00 1.249986069E+00
1.574996808E+01 1.231531777E+00 1.229369182E+00 1.227953515E+00 1.227012027E+00
1.524993176E+01 1.148385453E+00 1.145444645E+00 1.143515078E+00 1.141930377E+00
