N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 325 2.800E-4 3.719188E-1 2.415590E+1 4.238120E-1 7.662490E+1
1.468000E+10 5.623E+15 325 2.800E-4 3.710765E-1 2.405040E+1 4.231130E-1 7.658980E+1
2.154000E+10 5.623E+15 325 2.800E-4 3.698587E-1 2.390000E+1 4.221240E-1 7.654040E+1
3.162000E+10 5.623E+15 325 2.800E-4 3.681096E-1 2.368810E+1 4.207460E-1 7.647200E+1
4.642000E+10 5.623E+15 325 2.800E-4 3.656219E-1 2.339460E+1 4.188090E-1 7.639010E+1
6.813000E+10 5.623E+15 325 2.800E-4 3.621312E-1 2.299650E+1 4.162150E-1 7.628650E+1
1.000000E+11 5.623E+15 325 2.800E-4 3.573240E-1 2.247080E+1 4.129300E-1 7.614620E+1
1.468000E+11 5.623E+15 325 2.800E-4 3.508687E-1 2.179880E+1 4.088650E-1 7.597620E+1
2.154000E+11 5.623E+15 325 2.800E-4 3.424785E-1 2.097200E+1 4.040030E-1 7.578620E+1
3.162000E+11 5.623E+15 325 2.800E-4 3.320029E-1 1.999690E+1 3.985720E-1 7.555830E+1
4.642000E+11 5.623E+15 325 2.800E-4 3.195119E-1 1.889730E+1 3.926600E-1 7.531210E+1
6.813000E+11 5.623E+15 325 2.800E-4 3.053155E-1 1.771050E+1 3.864720E-1 7.504690E+1
1.000000E+12 5.623E+15 325 2.800E-4 2.898722E-1 1.647710E+1 3.802250E-1 7.474840E+1
1.468000E+12 5.623E+15 325 2.800E-4 2.736207E-1 1.522940E+1 3.737690E-1 7.445600E+1
2.154000E+12 5.623E+15 325 2.800E-4 2.568411E-1 1.398510E+1 3.672490E-1 7.413250E+1
3.162000E+12 5.623E+15 325 2.800E-4 2.396393E-1 1.274960E+1 3.605810E-1 7.377430E+1
4.642000E+12 5.623E+15 325 2.800E-4 2.220463E-1 1.152480E+1 3.535430E-1 7.340320E+1
6.813000E+12 5.623E+15 325 2.800E-4 2.041396E-1 1.031650E+1 3.462130E-1 7.298460E+1
1.000000E+13 5.623E+15 325 2.800E-4 1.861012E-1 9.137200E+0 3.385590E-1 7.251030E+1
1.468000E+13 5.623E+15 325 2.800E-4 1.681995E-1 8.003500E+0 3.305280E-1 7.198030E+1
2.154000E+13 5.623E+15 325 2.800E-4 1.507355E-1 6.932000E+0 3.220570E-1 7.139670E+1
3.162000E+13 5.623E+15 325 2.800E-4 1.339951E-1 5.936900E+0 3.132030E-1 7.073110E+1
4.642000E+13 5.623E+15 325 2.800E-4 1.182196E-1 5.028200E+0 3.039440E-1 6.996840E+1
6.813000E+13 5.623E+15 325 2.800E-4 1.035913E-1 4.211800E+0 2.942410E-1 6.908980E+1
1.000000E+14 5.623E+15 325 2.800E-4 9.022839E-2 3.489200E+0 2.840390E-1 6.807280E+1
