N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.268957471E+00 1.261752061E+00 1.254748255E+00 1.247890474E+00
1.016672606E+01 1.269083060E+00 1.261956724E+00 1.255055673E+00 1.248325302E+00
1.033324570E+01 1.269265848E+00 1.262253479E+00 1.255499544E+00 1.248950150E+00
1.049996187E+01 1.269530828E+00 1.262681375E+00 1.256135625E+00 1.249839410E+00
1.066670514E+01 1.269912790E+00 1.263293428E+00 1.257037517E+00 1.251088032E+00
1.083333839E+01 1.270458904E+00 1.264158923E+00 1.258297029E+00 1.252808134E+00
1.100000000E+01 1.271230719E+00 1.265363158E+00 1.260019322E+00 1.255116606E+00
1.116672606E+01 1.272303815E+00 1.267001596E+00 1.262307988E+00 1.258108905E+00
1.133324570E+01 1.273762491E+00 1.269164473E+00 1.265237038E+00 1.261819359E+00
1.149996187E+01 1.275686158E+00 1.271909979E+00 1.268813718E+00 1.266182125E+00
1.166670514E+01 1.278125904E+00 1.275231169E+00 1.272948359E+00 1.271019913E+00
1.183333839E+01 1.281076691E+00 1.279034496E+00 1.277458457E+00 1.276083880E+00
1.200000000E+01 1.284460536E+00 1.283152105E+00 1.282119010E+00 1.281131263E+00
1.216672606E+01 1.288139673E+00 1.287393219E+00 1.286733650E+00 1.285990845E+00
1.233324570E+01 1.291961262E+00 1.291604185E+00 1.291180226E+00 1.290580367E+00
1.249996187E+01 1.295806359E+00 1.295698632E+00 1.295411887E+00 1.294887510E+00
1.266670514E+01 1.299611404E+00 1.299650740E+00 1.299435267E+00 1.298944751E+00
1.283333839E+01 1.303359665E+00 1.303475015E+00 1.303289960E+00 1.302810811E+00
1.300000000E+01 1.307064308E+00 1.307210385E+00 1.307034041E+00 1.306556456E+00
