N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.264468119E+00 1.261329640E+00 1.258425688E+00 1.255903551E+00
1.016672606E+01 1.264515113E+00 1.261393069E+00 1.258507405E+00 1.256005624E+00
1.033324570E+01 1.264583815E+00 1.261485711E+00 1.258626595E+00 1.256154265E+00
1.049996187E+01 1.264684187E+00 1.261620835E+00 1.258800086E+00 1.256370059E+00
1.066670514E+01 1.264830610E+00 1.261817461E+00 1.259051749E+00 1.256681925E+00
1.083333839E+01 1.265043677E+00 1.262102521E+00 1.259414970E+00 1.257129656E+00
1.100000000E+01 1.265352544E+00 1.262513566E+00 1.259935401E+00 1.257766472E+00
1.116672606E+01 1.265797841E+00 1.263101738E+00 1.260673573E+00 1.258660739E+00
1.133324570E+01 1.266434826E+00 1.263934395E+00 1.261706203E+00 1.259895365E+00
1.149996187E+01 1.267336117E+00 1.265096047E+00 1.263124484E+00 1.261562944E+00
1.166670514E+01 1.268592451E+00 1.266685517E+00 1.265027042E+00 1.263754880E+00
1.183333839E+01 1.270309102E+00 1.268806763E+00 1.267505993E+00 1.266544628E+00
1.200000000E+01 1.272595091E+00 1.271551879E+00 1.270626996E+00 1.269968507E+00
1.216672606E+01 1.275543699E+00 1.274978203E+00 1.274408934E+00 1.274012128E+00
1.233324570E+01 1.279206936E+00 1.279087275E+00 1.278813272E+00 1.278611548E+00
1.249996187E+01 1.283573389E+00 1.283817608E+00 1.283752342E+00 1.283672240E+00
1.266670514E+01 1.288563008E+00 1.289059618E+00 1.289115360E+00 1.289096437E+00
1.283333839E+01 1.294046766E+00 1.294687387E+00 1.294797509E+00 1.294802274E+00
1.300000000E+01 1.299882973E+00 1.300588493E+00 1.300715065E+00 1.300726169E+00
