T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.271673411E+00 1.210533003E+00 6.114040800E-02 1.245236249E+00 1.201204429E+00 4.403182000E-02 2.643716200E-02 9.328574000E-03
290 1.016672606E+01 1.271787130E+00 1.210824711E+00 6.096241900E-02 1.250026190E+00 1.204020107E+00 4.600608300E-02 2.176094000E-02 6.804604000E-03
290 1.033324570E+01 1.271952844E+00 1.211240805E+00 6.071203900E-02 1.254411318E+00 1.206319747E+00 4.809157100E-02 1.754152600E-02 4.921058000E-03
290 1.049996187E+01 1.272193803E+00 1.211827656E+00 6.036614700E-02 1.258385760E+00 1.208289412E+00 5.009634800E-02 1.380804300E-02 3.538244000E-03
290 1.066670514E+01 1.272542871E+00 1.212642682E+00 5.990018900E-02 1.261924907E+00 1.210102555E+00 5.182235200E-02 1.061796400E-02 2.540127000E-03
290 1.083333839E+01 1.273045700E+00 1.213752157E+00 5.929354300E-02 1.265043576E+00 1.211921253E+00 5.312232300E-02 8.002124000E-03 1.830904000E-03
290 1.100000000E+01 1.273764191E+00 1.215225481E+00 5.853871000E-02 1.267822425E+00 1.213891792E+00 5.393063300E-02 5.941766000E-03 1.333689000E-03
290 1.116672606E+01 1.274779200E+00 1.217125908E+00 5.765329200E-02 1.270404473E+00 1.216137229E+00 5.426724400E-02 4.374727000E-03 9.886790000E-04
290 1.133324570E+01 1.276190885E+00 1.219499909E+00 5.669097600E-02 1.272975354E+00 1.218749304E+00 5.422605000E-02 3.215531000E-03 7.506050000E-04
290 1.149996187E+01 1.278113725E+00 1.222368640E+00 5.574508500E-02 1.275738776E+00 1.221782685E+00 5.395609100E-02 2.374949000E-03 5.859550000E-04
290 1.166670514E+01 1.280663248E+00 1.225725211E+00 5.493803700E-02 1.278890606E+00 1.225254749E+00 5.363585700E-02 1.772642000E-03 4.704620000E-04
290 1.183333839E+01 1.283933112E+00 1.229539755E+00 5.439335700E-02 1.282590513E+00 1.229152659E+00 5.343785400E-02 1.342599000E-03 3.870960000E-04
290 1.200000000E+01 1.287966766E+00 1.233771667E+00 5.419509900E-02 1.286932874E+00 1.233447247E+00 5.348562700E-02 1.033892000E-03 3.244200000E-04
290 1.216672606E+01 1.292735256E+00 1.238383429E+00 5.435182700E-02 1.291926195E+00 1.238108300E+00 5.381789500E-02 8.090610000E-04 2.751290000E-04
290 1.233324570E+01 1.298136153E+00 1.243348036E+00 5.478811700E-02 1.297494470E+00 1.243113273E+00 5.438119700E-02 6.416830000E-04 2.347630000E-04
290 1.249996187E+01 1.304019760E+00 1.248646571E+00 5.537318900E-02 1.303505897E+00 1.248445900E+00 5.505999700E-02 5.138630000E-04 2.006710000E-04
290 1.266670514E+01 1.310230076E+00 1.254260521E+00 5.596955500E-02 1.309816205E+00 1.254089245E+00 5.572696000E-02 4.138710000E-04 1.712760000E-04
290 1.283333839E+01 1.316636613E+00 1.260165732E+00 5.647088100E-02 1.316302493E+00 1.260019994E+00 5.628249900E-02 3.341200000E-04 1.457380000E-04
290 1.300000000E+01 1.323142607E+00 1.266327880E+00 5.681472700E-02 1.322872961E+00 1.266204552E+00 5.666840900E-02 2.696460000E-04 1.233280000E-04
295 1.000000000E+01 1.272786694E+00 1.038125206E+00 2.346614880E-01 1.248123821E+00 1.026334667E+00 2.217891540E-01 2.466287300E-02 1.179053900E-02
295 1.016672606E+01 1.272888076E+00 1.038498952E+00 2.343891240E-01 1.252937130E+00 1.029443690E+00 2.234934400E-01 1.995094600E-02 9.055262000E-03
295 1.033324570E+01 1.273035873E+00 1.039034976E+00 2.340008970E-01 1.257153569E+00 1.032236533E+00 2.249170360E-01 1.588230400E-02 6.798443000E-03
295 1.049996187E+01 1.273250840E+00 1.039798256E+00 2.334525840E-01 1.260856708E+00 1.034773634E+00 2.260830740E-01 1.239413200E-02 5.024622000E-03
295 1.066670514E+01 1.273562323E+00 1.040872623E+00 2.326897000E-01 1.264087225E+00 1.037191029E+00 2.268961960E-01 9.475098000E-03 3.681594000E-03
295 1.083333839E+01 1.274011156E+00 1.042359176E+00 2.316519800E-01 1.266898339E+00 1.039667614E+00 2.272307250E-01 7.112817000E-03 2.691562000E-03
295 1.100000000E+01 1.274652778E+00 1.044367915E+00 2.302848630E-01 1.269385298E+00 1.042394033E+00 2.269912650E-01 5.267480000E-03 1.973882000E-03
295 1.116672606E+01 1.275559862E+00 1.046998165E+00 2.285616970E-01 1.271688344E+00 1.045540856E+00 2.261474880E-01 3.871518000E-03 1.457309000E-03
295 1.133324570E+01 1.276822928E+00 1.050307779E+00 2.265151490E-01 1.273980077E+00 1.049222955E+00 2.247571220E-01 2.842851000E-03 1.084824000E-03
295 1.149996187E+01 1.278546606E+00 1.054278324E+00 2.242682820E-01 1.276447237E+00 1.053464818E+00 2.229824190E-01 2.099369000E-03 8.135060000E-04
295 1.166670514E+01 1.280838855E+00 1.058795806E+00 2.220430490E-01 1.279270421E+00 1.058182971E+00 2.210874500E-01 1.568434000E-03 6.128350000E-04
295 1.183333839E+01 1.283791839E+00 1.063665637E+00 2.201262020E-01 1.282601016E+00 1.063203462E+00 2.193975540E-01 1.190823000E-03 4.621750000E-04
295 1.200000000E+01 1.287457340E+00 1.068660698E+00 2.187966420E-01 1.286536415E+00 1.068313038E+00 2.182233770E-01 9.209250000E-04 3.476600000E-04
295 1.216672606E+01 1.291825851E+00 1.073577507E+00 2.182483440E-01 1.291100702E+00 1.073317292E+00 2.177834100E-01 7.251490000E-04 2.602150000E-04
295 1.233324570E+01 1.296822192E+00 1.078267903E+00 2.185542890E-01 1.296242445E+00 1.078074434E+00 2.181680110E-01 5.797470000E-04 1.934690000E-04
295 1.249996187E+01 1.302324806E+00 1.082639954E+00 2.196848520E-01 1.301856166E+00 1.082497293E+00 2.193588730E-01 4.686400000E-04 1.426610000E-04
295 1.266670514E+01 1.308200338E+00 1.086643449E+00 2.215568890E-01 1.307818988E+00 1.086539159E+00 2.212798290E-01 3.813500000E-04 1.042900000E-04
295 1.283333839E+01 1.314333060E+00 1.090239100E+00 2.240939600E-01 1.314021856E+00 1.090168202E+00 2.238536540E-01 3.112040000E-04 7.089800000E-05
295 1.300000000E+01 1.320634408E+00 1.093609285E+00 2.270251230E-01 1.320380475E+00 1.093554762E+00 2.268257130E-01 2.539330000E-04 5.452300000E-05
300 1.000000000E+01 1.274804170E+00 1.216353623E+00 5.845054700E-02 1.250841986E+00 1.204469543E+00 4.637244300E-02 2.396218400E-02 1.188408000E-02
300 1.016672606E+01 1.274895746E+00 1.216637497E+00 5.825824900E-02 1.255950619E+00 1.208176808E+00 4.777381100E-02 1.894512700E-02 8.460689000E-03
300 1.033324570E+01 1.275029248E+00 1.217041655E+00 5.798759300E-02 1.260218181E+00 1.211064353E+00 4.915382800E-02 1.481106700E-02 5.977302000E-03
300 1.049996187E+01 1.275223396E+00 1.217609766E+00 5.761363000E-02 1.263822613E+00 1.213412576E+00 5.041003700E-02 1.140078300E-02 4.197190000E-03
300 1.066670514E+01 1.275504621E+00 1.218427215E+00 5.707740600E-02 1.266877271E+00 1.215476201E+00 5.140107000E-02 8.627350000E-03 2.951014000E-03
300 1.083333839E+01 1.275909665E+00 1.219489244E+00 5.642042100E-02 1.269482441E+00 1.217408038E+00 5.207440300E-02 6.427224000E-03 2.081206000E-03
300 1.100000000E+01 1.276488329E+00 1.220881782E+00 5.560654700E-02 1.271756577E+00 1.219420167E+00 5.233641000E-02 4.731752000E-03 1.461615000E-03
300 1.116672606E+01 1.277305804E+00 1.222650315E+00 5.465548900E-02 1.273844689E+00 1.221613050E+00 5.223163900E-02 3.461115000E-03 1.037265000E-03
300 1.133324570E+01 1.278443231E+00 1.224813534E+00 5.362969700E-02 1.275912045E+00 1.224064608E+00 5.184743700E-02 2.531186000E-03 7.489260000E-04
300 1.149996187E+01 1.279994592E+00 1.227369161E+00 5.262543100E-02 1.278131711E+00 1.226814196E+00 5.131751500E-02 1.862881000E-03 5.549650000E-04
300 1.166670514E+01 1.282057721E+00 1.230287007E+00 5.177071400E-02 1.280669424E+00 1.229862785E+00 5.080663900E-02 1.388297000E-03 4.242220000E-04
300 1.183333839E+01 1.284718543E+00 1.233529957E+00 5.118858600E-02 1.283665626E+00 1.233194862E+00 5.047076400E-02 1.052917000E-03 3.350950000E-04
300 1.200000000E+01 1.288030640E+00 1.237065934E+00 5.096470600E-02 1.287215638E+00 1.236793187E+00 5.042245100E-02 8.150020000E-04 2.727470000E-04
300 1.216672606E+01 1.291997195E+00 1.240877599E+00 5.111959600E-02 1.291353358E+00 1.240650213E+00 5.070314500E-02 6.438370000E-04 2.273860000E-04
300 1.233324570E+01 1.296565528E+00 1.244964601E+00 5.160092700E-02 1.296047878E+00 1.244771794E+00 5.127608400E-02 5.176500000E-04 1.928070000E-04
300 1.249996187E+01 1.301640933E+00 1.249338218E+00 5.230271500E-02 1.301219270E+00 1.249173019E+00 5.204625100E-02 4.216630000E-04 1.651990000E-04
300 1.266670514E+01 1.307114657E+00 1.254015183E+00 5.309947400E-02 1.306768379E+00 1.253872881E+00 5.289549800E-02 3.462780000E-04 1.423020000E-04
300 1.283333839E+01 1.312889531E+00 1.258997159E+00 5.389237200E-02 1.312604076E+00 1.258874482E+00 5.372959400E-02 2.854550000E-04 1.226770000E-04
300 1.300000000E+01 1.318889425E+00 1.264295742E+00 5.459368300E-02 1.318654008E+00 1.264190123E+00 5.446388500E-02 2.354170000E-04 1.056190000E-04
305 1.000000000E+01 1.277264943E+00 1.050369945E+00 2.268949980E-01 1.252842617E+00 1.034652137E+00 2.181904800E-01 2.442232600E-02 1.571780800E-02
305 1.016672606E+01 1.277350040E+00 1.050773712E+00 2.265763280E-01 1.258525517E+00 1.038734172E+00 2.197913450E-01 1.882452300E-02 1.203954000E-02
305 1.033324570E+01 1.277474062E+00 1.051354803E+00 2.261192590E-01 1.263074847E+00 1.042350082E+00 2.207247650E-01 1.439921500E-02 9.004721000E-03
305 1.049996187E+01 1.277654294E+00 1.052184395E+00 2.254698990E-01 1.266766099E+00 1.045564546E+00 2.212015530E-01 1.088819500E-02 6.619849000E-03
305 1.066670514E+01 1.277915121E+00 1.053354748E+00 2.245603730E-01 1.269791533E+00 1.048539568E+00 2.212519650E-01 8.123588000E-03 4.815180000E-03
305 1.083333839E+01 1.278290241E+00 1.054978575E+00 2.233116660E-01 1.272306421E+00 1.051492186E+00 2.208142350E-01 5.983820000E-03 3.486389000E-03
305 1.100000000E+01 1.278825122E+00 1.057180122E+00 2.216450000E-01 1.274460907E+00 1.054654739E+00 2.198061680E-01 4.364215000E-03 2.525383000E-03
305 1.116672606E+01 1.279578804E+00 1.060074924E+00 2.195038800E-01 1.276412752E+00 1.058238363E+00 2.181743890E-01 3.166052000E-03 1.836561000E-03
305 1.133324570E+01 1.280624128E+00 1.063734952E+00 2.168891760E-01 1.278326497E+00 1.062391626E+00 2.159348710E-01 2.297631000E-03 1.343326000E-03
305 1.149996187E+01 1.282044560E+00 1.068147894E+00 2.138966660E-01 1.280366086E+00 1.067159879E+00 2.132062070E-01 1.678474000E-03 9.880150000E-04
305 1.166670514E+01 1.283926273E+00 1.073190016E+00 2.107362570E-01 1.282684089E+00 1.072460598E+00 2.102234910E-01 1.242184000E-03 7.294180000E-04
305 1.183333839E+01 1.286344916E+00 1.078637189E+00 2.077077270E-01 1.285408378E+00 1.078098170E+00 2.073102080E-01 9.365380000E-04 5.390190000E-04
305 1.200000000E+01 1.289349392E+00 1.084218913E+00 2.051304790E-01 1.288627376E+00 1.083821269E+00 2.048061070E-01 7.220160000E-04 3.976440000E-04
305 1.216672606E+01 1.292947847E+00 1.089687766E+00 2.032600810E-01 1.292378216E+00 1.089395545E+00 2.029826710E-01 5.696310000E-04 2.922210000E-04
305 1.233324570E+01 1.297103277E+00 1.094865048E+00 2.022382290E-01 1.296644491E+00 1.094651350E+00 2.019931410E-01 4.587860000E-04 2.136980000E-04
305 1.249996187E+01 1.301743926E+00 1.099646355E+00 2.020975710E-01 1.301368483E+00 1.099491075E+00 2.018774080E-01 3.754430000E-04 1.552800000E-04
305 1.266670514E+01 1.306785215E+00 1.103982917E+00 2.028022980E-01 1.306474755E+00 1.103870821E+00 2.026039340E-01 3.104600000E-04 1.120960000E-04
305 1.283333839E+01 1.312150674E+00 1.107860683E+00 2.042899910E-01 1.311892532E+00 1.107780345E+00 2.041121870E-01 2.581420000E-04 8.033800000E-05
305 1.300000000E+01 1.317779954E+00 1.111403818E+00 2.063761360E-01 1.317564995E+00 1.111343612E+00 2.062213830E-01 2.149590000E-04 6.020600000E-05
310 1.000000000E+01 1.280165244E+00 1.221625214E+00 5.854003000E-02 1.254063031E+00 1.204758590E+00 4.930444100E-02 2.610221300E-02 1.686662400E-02
310 1.016672606E+01 1.280247924E+00 1.221929564E+00 5.831836000E-02 1.260602674E+00 1.210029739E+00 5.057293500E-02 1.964525000E-02 1.189982500E-02
310 1.033324570E+01 1.280368340E+00 1.222363403E+00 5.800493700E-02 1.265671649E+00 1.214043526E+00 5.162812300E-02 1.469669100E-02 8.319877000E-03
