T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.231352137E+00 1.205393586E+00 2.595855100E-02 1.225148327E+00 1.199604567E+00 2.554376000E-02 6.203810000E-03 5.789019000E-03
290 1.016672606E+01 1.231415328E+00 1.205456969E+00 2.595835900E-02 1.226903678E+00 1.201258997E+00 2.564468100E-02 4.511650000E-03 4.197972000E-03
290 1.033324570E+01 1.231507518E+00 1.205549457E+00 2.595806100E-02 1.228273067E+00 1.202546363E+00 2.572670400E-02 3.234451000E-03 3.003094000E-03
290 1.049996187E+01 1.231641787E+00 1.205684222E+00 2.595756500E-02 1.229347648E+00 1.203557264E+00 2.579038400E-02 2.294139000E-03 2.126958000E-03
290 1.066670514E+01 1.231836731E+00 1.205884268E+00 2.595246300E-02 1.230220765E+00 1.204387753E+00 2.583301200E-02 1.615966000E-03 1.496515000E-03
290 1.083333839E+01 1.232118479E+00 1.206169740E+00 2.594873900E-02 1.230983826E+00 1.205117737E+00 2.586608900E-02 1.134653000E-03 1.052003000E-03
290 1.100000000E+01 1.232523006E+00 1.206578210E+00 2.594479600E-02 1.231725873E+00 1.205838431E+00 2.588744200E-02 7.971330000E-04 7.397790000E-04
290 1.116672606E+01 1.233098503E+00 1.207159771E+00 2.593873200E-02 1.232536006E+00 1.206636904E+00 2.589910200E-02 5.624970000E-04 5.228670000E-04
290 1.133324570E+01 1.233907088E+00 1.207979076E+00 2.592801200E-02 1.233506700E+00 1.207605937E+00 2.590076300E-02 4.003880000E-04 3.731390000E-04
290 1.149996187E+01 1.235024610E+00 1.209111272E+00 2.591333800E-02 1.234735766E+00 1.208841240E+00 2.589452600E-02 2.888440000E-04 2.700320000E-04
290 1.166670514E+01 1.236536901E+00 1.210645532E+00 2.589136900E-02 1.236324654E+00 1.210446277E+00 2.587837700E-02 2.122470000E-04 1.992550000E-04
290 1.183333839E+01 1.238530950E+00 1.212669796E+00 2.586115400E-02 1.238371333E+00 1.212519160E+00 2.585217300E-02 1.596170000E-04 1.506360000E-04
290 1.200000000E+01 1.241080463E+00 1.215275408E+00 2.580505500E-02 1.240957190E+00 1.215158035E+00 2.579915500E-02 1.232730000E-04 1.173730000E-04
290 1.216672606E+01 1.244228174E+00 1.218467653E+00 2.576052100E-02 1.244130324E+00 1.218373884E+00 2.575644000E-02 9.785000000E-05 9.376900000E-05
290 1.233324570E+01 1.247971189E+00 1.222259004E+00 2.571218500E-02 1.247891554E+00 1.222182163E+00 2.570939100E-02 7.963500000E-05 7.684100000E-05
290 1.249996187E+01 1.252258311E+00 1.226598377E+00 2.565993400E-02 1.252192226E+00 1.226534162E+00 2.565806400E-02 6.608500000E-05 6.421500000E-05
290 1.266670514E+01 1.257004503E+00 1.231405120E+00 2.559938300E-02 1.256948963E+00 1.231350782E+00 2.559818100E-02 5.554000000E-05 5.433800000E-05
290 1.283333839E+01 1.262116136E+00 1.236603314E+00 2.551282200E-02 1.262069166E+00 1.236557048E+00 2.551211800E-02 4.697000000E-05 4.626600000E-05
290 1.300000000E+01 1.267511372E+00 1.242095520E+00 2.541585200E-02 1.267471609E+00 1.242056089E+00 2.541552000E-02 3.976300000E-05 3.943100000E-05
295 1.000000000E+01 1.232882135E+00 1.207206181E+00 2.567595400E-02 1.227041227E+00 1.201552392E+00 2.548883500E-02 5.840908000E-03 5.653789000E-03
295 1.016672606E+01 1.232944225E+00 1.207263395E+00 2.568083000E-02 1.228737131E+00 1.203194255E+00 2.554287600E-02 4.207094000E-03 4.069140000E-03
295 1.033324570E+01 1.233034742E+00 1.207356137E+00 2.567860500E-02 1.230040417E+00 1.204459347E+00 2.558107000E-02 2.994325000E-03 2.896790000E-03
295 1.049996187E+01 1.233166366E+00 1.207482254E+00 2.568411200E-02 1.231054432E+00 1.205429086E+00 2.562534600E-02 2.111934000E-03 2.053168000E-03
295 1.066670514E+01 1.233357034E+00 1.207668371E+00 2.568866300E-02 1.231876254E+00 1.206221803E+00 2.565445100E-02 1.480780000E-03 1.446568000E-03
295 1.083333839E+01 1.233631670E+00 1.207931553E+00 2.570011700E-02 1.232596259E+00 1.206913294E+00 2.568296500E-02 1.035411000E-03 1.018259000E-03
295 1.100000000E+01 1.234024159E+00 1.208302041E+00 2.572211800E-02 1.233299788E+00 1.207587883E+00 2.571190500E-02 7.243710000E-04 7.141580000E-04
295 1.116672606E+01 1.234579045E+00 1.208827847E+00 2.575119800E-02 1.234070246E+00 1.208325154E+00 2.574509200E-02 5.087990000E-04 5.026930000E-04
295 1.133324570E+01 1.235352369E+00 1.209563291E+00 2.578907800E-02 1.234992138E+00 1.209206904E+00 2.578523400E-02 3.602310000E-04 3.563870000E-04
295 1.149996187E+01 1.236410573E+00 1.210575681E+00 2.583489200E-02 1.236152313E+00 1.210320226E+00 2.583208700E-02 2.582600000E-04 2.554550000E-04
295 1.166670514E+01 1.237826440E+00 1.211942882E+00 2.588355800E-02 1.237637980E+00 1.211756585E+00 2.588139500E-02 1.884600000E-04 1.862970000E-04
295 1.183333839E+01 1.239671524E+00 1.213738983E+00 2.593254100E-02 1.239530799E+00 1.213600099E+00 2.593070000E-02 1.407250000E-04 1.388840000E-04
295 1.200000000E+01 1.242005424E+00 1.216050653E+00 2.595477100E-02 1.241897428E+00 1.215943547E+00 2.595388100E-02 1.079960000E-04 1.071060000E-04
295 1.216672606E+01 1.244863553E+00 1.218875640E+00 2.598791300E-02 1.244778206E+00 1.218791079E+00 2.598712700E-02 8.534700000E-05 8.456100000E-05
295 1.233324570E+01 1.248247069E+00 1.222261148E+00 2.598592100E-02 1.248177723E+00 1.222192303E+00 2.598542000E-02 6.934600000E-05 6.884500000E-05
295 1.249996187E+01 1.252120739E+00 1.226144512E+00 2.597622700E-02 1.252063089E+00 1.226087133E+00 2.597595600E-02 5.765000000E-05 5.737900000E-05
295 1.266670514E+01 1.256423071E+00 1.230483510E+00 2.593956100E-02 1.256374383E+00 1.230434839E+00 2.593954400E-02 4.868800000E-05 4.867100000E-05
295 1.283333839E+01 1.261085153E+00 1.235204436E+00 2.588071700E-02 1.261043671E+00 1.235162773E+00 2.588089800E-02 4.148200000E-05 4.166300000E-05
295 1.300000000E+01 1.266046424E+00 1.240270245E+00 2.577617900E-02 1.266010983E+00 1.240234466E+00 2.577651700E-02 3.544100000E-05 3.577900000E-05
300 1.000000000E+01 1.234084260E+00 1.209565166E+00 2.451909400E-02 1.228309853E+00 1.203635749E+00 2.467410400E-02 5.774407000E-03 5.929417000E-03
300 1.016672606E+01 1.234152164E+00 1.209622050E+00 2.453011400E-02 1.230037712E+00 1.205369008E+00 2.466870400E-02 4.114452000E-03 4.253042000E-03
300 1.033324570E+01 1.234250982E+00 1.209720451E+00 2.453053100E-02 1.231347122E+00 1.206668350E+00 2.467877200E-02 2.903860000E-03 3.052101000E-03
300 1.049996187E+01 1.234394301E+00 1.209842812E+00 2.455148900E-02 1.232359830E+00 1.207685801E+00 2.467402900E-02 2.034471000E-03 2.157011000E-03
300 1.066670514E+01 1.234601067E+00 1.210023024E+00 2.457804300E-02 1.233182650E+00 1.208494800E+00 2.468785000E-02 1.418417000E-03 1.528224000E-03
300 1.083333839E+01 1.234897204E+00 1.210264257E+00 2.463294700E-02 1.233910605E+00 1.209195832E+00 2.471477300E-02 9.865990000E-04 1.068425000E-03
300 1.100000000E+01 1.235317032E+00 1.210600358E+00 2.471667400E-02 1.234630575E+00 1.209856516E+00 2.477405900E-02 6.864570000E-04 7.438420000E-04
300 1.116672606E+01 1.235904118E+00 1.211072140E+00 2.483197800E-02 1.235424935E+00 1.210554118E+00 2.487081700E-02 4.791830000E-04 5.180220000E-04
300 1.133324570E+01 1.236710571E+00 1.211729710E+00 2.498086100E-02 1.236373828E+00 1.211367720E+00 2.500610800E-02 3.367430000E-04 3.619900000E-04
300 1.149996187E+01 1.237794135E+00 1.212634462E+00 2.515967300E-02 1.237554891E+00 1.212379357E+00 2.517553400E-02 2.392440000E-04 2.551050000E-04
300 1.166670514E+01 1.239212847E+00 1.213854445E+00 2.535840200E-02 1.239040111E+00 1.213672146E+00 2.536796500E-02 1.727360000E-04 1.822990000E-04
300 1.183333839E+01 1.241018206E+00 1.215491038E+00 2.552716800E-02 1.240890748E+00 1.215357028E+00 2.553372000E-02 1.274580000E-04 1.340100000E-04
300 1.200000000E+01 1.243248656E+00 1.217547199E+00 2.570145700E-02 1.243152014E+00 1.217446209E+00 2.570580500E-02 9.664200000E-05 1.009900000E-04
300 1.216672606E+01 1.245924040E+00 1.220098654E+00 2.582538600E-02 1.245848491E+00 1.220020172E+00 2.582831900E-02 7.554900000E-05 7.848200000E-05
300 1.233324570E+01 1.249041553E+00 1.223155721E+00 2.588583200E-02 1.248980667E+00 1.223092469E+00 2.588819800E-02 6.088600000E-05 6.325200000E-05
300 1.249996187E+01 1.252575332E+00 1.226641900E+00 2.593343200E-02 1.252524936E+00 1.226589784E+00 2.593515200E-02 5.039600000E-05 5.211600000E-05
300 1.266670514E+01 1.256483073E+00 1.230575109E+00 2.590796400E-02 1.256440525E+00 1.230530974E+00 2.590955100E-02 4.254800000E-05 4.413500000E-05
300 1.283333839E+01 1.260718821E+00 1.234875278E+00 2.584354300E-02 1.260682452E+00 1.234837413E+00 2.584503900E-02 3.636900000E-05 3.786500000E-05
300 1.300000000E+01 1.265243757E+00 1.239502948E+00 2.574080900E-02 1.265212493E+00 1.239470264E+00 2.574222900E-02 3.126400000E-05 3.268400000E-05
305 1.000000000E+01 1.234306993E+00 1.211961258E+00 2.234573500E-02 1.228328185E+00 1.205461157E+00 2.286702800E-02 5.978808000E-03 6.500101000E-03
305 1.016672606E+01 1.234392446E+00 1.212016014E+00 2.237643200E-02 1.230176424E+00 1.207386974E+00 2.278945000E-02 4.216022000E-03 4.629040000E-03
305 1.033324570E+01 1.234516516E+00 1.212120563E+00 2.239595300E-02 1.231565639E+00 1.208762855E+00 2.280278400E-02 2.950877000E-03 3.357708000E-03
305 1.049996187E+01 1.234695802E+00 1.212231751E+00 2.246405100E-02 1.232642397E+00 1.209880233E+00 2.276216400E-02 2.053405000E-03 2.351518000E-03
305 1.066670514E+01 1.234953106E+00 1.212406683E+00 2.254642300E-02 1.233529888E+00 1.210729679E+00 2.280020900E-02 1.423218000E-03 1.677004000E-03
305 1.083333839E+01 1.235318836E+00 1.212629075E+00 2.268976100E-02 1.234334430E+00 1.211468365E+00 2.286606500E-02 9.844060000E-04 1.160710000E-03
305 1.100000000E+01 1.235831794E+00 1.212943251E+00 2.288854300E-02 1.235150926E+00 1.212142988E+00 2.300793800E-02 6.808680000E-04 8.002630000E-04
305 1.116672606E+01 1.236538463E+00 1.213384164E+00 2.315429900E-02 1.236066450E+00 1.212834145E+00 2.323230500E-02 4.720130000E-04 5.500190000E-04
305 1.133324570E+01 1.237489717E+00 1.213999682E+00 2.349003500E-02 1.237160808E+00 1.213621309E+00 2.353949900E-02 3.289090000E-04 3.783730000E-04
305 1.149996187E+01 1.238734450E+00 1.214845794E+00 2.388865600E-02 1.238503221E+00 1.214584354E+00 2.391886700E-02 2.312290000E-04 2.614400000E-04
305 1.166670514E+01 1.240311583E+00 1.216004151E+00 2.430743200E-02 1.240146776E+00 1.215820226E+00 2.432655000E-02 1.648070000E-04 1.839250000E-04
305 1.183333839E+01 1.242243982E+00 1.217520582E+00 2.472340000E-02 1.242124197E+00 1.217389155E+00 2.473504200E-02 1.197850000E-04 1.314270000E-04
305 1.200000000E+01 1.244538051E+00 1.219458765E+00 2.507928600E-02 1.244448743E+00 1.219361614E+00 2.508712900E-02 8.930800000E-05 9.715100000E-05
305 1.216672606E+01 1.247187987E+00 1.221838435E+00 2.534955200E-02 1.247119339E+00 1.221763982E+00 2.535535700E-02 6.864800000E-05 7.445300000E-05
305 1.233324570E+01 1.250179567E+00 1.224611352E+00 2.556821500E-02 1.250125073E+00 1.224552671E+00 2.557240200E-02 5.449400000E-05 5.868100000E-05
305 1.249996187E+01 1.253491399E+00 1.227823470E+00 2.566792900E-02 1.253446821E+00 1.227775472E+00 2.567134900E-02 4.457800000E-05 4.799800000E-05
305 1.266670514E+01 1.257097349E+00 1.231401500E+00 2.569584900E-02 1.257059976E+00 1.231361218E+00 2.569875800E-02 3.737300000E-05 4.028200000E-05
305 1.283333839E+01 1.260972780E+00 1.235308855E+00 2.566392500E-02 1.260940911E+00 1.235274433E+00 2.566647800E-02 3.186900000E-05 3.442200000E-05
305 1.300000000E+01 1.265100325E+00 1.239519527E+00 2.558079800E-02 1.265072883E+00 1.239489797E+00 2.558308600E-02 2.744200000E-05 2.973000000E-05
310 1.000000000E+01 1.232219468E+00 1.214131337E+00 1.808813100E-02 1.225828556E+00 1.207087491E+00 1.874106500E-02 6.390912000E-03 7.043846000E-03
310 1.016672606E+01 1.232343451E+00 1.214181550E+00 1.816190100E-02 1.227875563E+00 1.209219269E+00 1.865629400E-02 4.467888000E-03 4.962281000E-03
310 1.033324570E+01 1.232523038E+00 1.214303024E+00 1.822001400E-02 1.229418040E+00 1.210676155E+00 1.874188500E-02 3.104998000E-03 3.626869000E-03
310 1.049996187E+01 1.232781623E+00 1.214441214E+00 1.834040900E-02 1.230633754E+00 1.211826015E+00 1.880773900E-02 2.147869000E-03 2.615199000E-03
