T d154 d184 d214 d244
d 150 180 210 240
290 1.252557155E+00 1.252747369E+00 1.252809809E+00 1.252344141E+00
295 1.251099584E+00 1.251223871E+00 1.251376703E+00 1.250963498E+00
300 1.250390625E+00 1.250597084E+00 1.250728238E+00 1.250413055E+00
305 1.250228028E+00 1.250277557E+00 1.250495843E+00 1.250390517E+00
310 1.251264353E+00 1.251205257E+00 1.251357550E+00 1.251291868E+00
315 1.252750529E+00 1.252588703E+00 1.252795167E+00 1.252727318E+00
320 1.254436364E+00 1.254236236E+00 1.254249496E+00 1.254362302E+00
325 1.256652272E+00 1.256333809E+00 1.256278936E+00 1.256309425E+00
330 1.258831234E+00 1.258444516E+00 1.258060601E+00 1.258179160E+00
335 1.260461959E+00 1.259890579E+00 1.259276836E+00 1.259226119E+00
340 1.261491030E+00 1.260598837E+00 1.259605761E+00 1.259210400E+00
