fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0UT1 9:40 298.8 38.8 1.000E+000 1.606E+000 1.028E-006 2.315E+003 3.039E+000 6.534E-009 1.108E-003 
0UT2 10:1 301.7 38.43 1.000E+000 1.652E+000 9.793E-007 2.247E+003 2.995E+000 7.721E-009 1.117E-003 
0UT3 10:23 304.6 38.06 1.000E+000 1.570E+000 1.052E-006 2.183E+003 2.937E+000 9.207E-009 1.844E-003 
0UT4 10:49 307.6 37.69 1.000E+000 1.327E+000 1.311E-006 2.119E+003 2.862E+000 1.117E-008 7.795E-004 
0UT5 11:11 310.8 37.3 1.000E+000 1.383E+000 1.147E-006 2.054E+003 2.830E+000 1.292E-008 1.168E-003 
0UT6 11:37 313.3 37.01 1.000E+000 1.389E+000 1.262E-006 2.004E+003 2.776E+000 1.505E-008 7.231E-004 
0UT7 12:2 316.7 36.61 1.000E+000 1.309E+000 1.418E-006 1.935E+003 2.706E+000 1.815E-008 9.643E-004 
0UT8 12:22 319.2 36.32 1.000E+000 1.305E+000 1.405E-006 1.882E+003 2.699E+000 1.946E-008 6.872E-004 
0UT9 12:42 322.9 35.91 1.000E+000 1.145E+000 1.538E-006 1.800E+003 2.630E+000 2.343E-008 1.175E-003 
UT10 13:1 325.3 35.64 1.000E+000 1.143E+000 1.575E-006 1.743E+003 2.608E+000 2.579E-008 7.879E-004 
UT11 13:25 327.7 35.38 1.000E+000 1.156E+000 1.602E-006 1.682E+003 2.573E+000 2.822E-008 1.066E-003 
UT12 13:48 330.6 35.07 1.000E+000 1.158E+000 1.736E-006 1.602E+003 2.542E+000 3.174E-008 1.641E-003 
