N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 335 3.800E-4 3.831275E+1 1.605330E+1 5.335120E-1 7.853770E+1
1.468000E+10 3.162E+15 335 3.800E-4 3.827643E+1 1.601880E+1 5.333950E-1 7.846050E+1
2.154000E+10 3.162E+15 335 3.800E-4 3.822375E+1 1.596870E+1 5.332230E-1 7.834770E+1
3.162000E+10 3.162E+15 335 3.800E-4 3.814777E+1 1.589590E+1 5.329710E-1 7.818330E+1
4.642000E+10 3.162E+15 335 3.800E-4 3.803909E+1 1.578610E+1 5.325980E-1 7.791920E+1
6.813000E+10 3.162E+15 335 3.800E-4 3.788548E+1 1.563800E+1 5.320470E-1 7.758130E+1
1.000000E+11 3.162E+15 335 3.800E-4 3.767216E+1 1.543180E+1 5.312300E-1 7.711050E+1
1.468000E+11 3.162E+15 335 3.800E-4 3.738328E+1 1.515270E+1 5.300100E-1 7.647650E+1
2.154000E+11 3.162E+15 335 3.800E-4 3.700568E+1 1.478910E+1 5.281290E-1 7.567200E+1
3.162000E+11 3.162E+15 335 3.800E-4 3.653498E+1 1.435510E+1 5.252860E-1 7.480010E+1
4.642000E+11 3.162E+15 335 3.800E-4 3.598137E+1 1.388130E+1 5.209170E-1 7.405980E+1
6.813000E+11 3.162E+15 335 3.800E-4 3.536917E+1 1.339420E+1 5.139250E-1 7.368740E+1
1.000000E+12 3.162E+15 335 3.800E-4 3.472609E+1 1.291860E+1 5.031250E-1 7.394070E+1
1.468000E+12 3.162E+15 335 3.800E-4 3.406957E+1 1.246070E+1 4.902240E-1 7.460750E+1
2.154000E+12 3.162E+15 335 3.800E-4 3.340193E+1 1.201920E+1 4.804010E-1 7.490320E+1
3.162000E+12 3.162E+15 335 3.800E-4 3.271647E+1 1.157690E+1 4.726430E-1 7.486750E+1
4.642000E+12 3.162E+15 335 3.800E-4 3.200507E+1 1.113870E+1 4.652810E-1 7.480000E+1
6.813000E+12 3.162E+15 335 3.800E-4 3.126212E+1 1.069130E+1 4.579250E-1 7.468230E+1
1.000000E+13 3.162E+15 335 3.800E-4 3.048473E+1 1.023960E+1 4.505410E-1 7.455290E+1
1.468000E+13 3.162E+15 335 3.800E-4 2.967185E+1 9.787700E+0 4.431330E-1 7.443900E+1
2.154000E+13 3.162E+15 335 3.800E-4 2.882368E+1 9.326500E+0 4.357340E-1 7.425920E+1
3.162000E+13 3.162E+15 335 3.800E-4 2.794156E+1 8.867100E+0 4.283460E-1 7.408620E+1
4.642000E+13 3.162E+15 335 3.800E-4 2.702787E+1 8.400300E+0 4.209480E-1 7.383390E+1
6.813000E+13 3.162E+15 335 3.800E-4 2.608623E+1 7.932400E+0 4.134890E-1 7.354050E+1
1.000000E+14 3.162E+15 335 3.800E-4 2.512134E+1 7.469000E+0 4.059430E-1 7.324080E+1
