N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.683480000E-04 -6.781420000E-04 -2.146323000E-03 -4.000591000E-03
1.016672606E+01 -3.741270000E-04 -1.155207000E-03 -2.484074000E-03 -4.210796000E-03
1.033324570E+01 -8.202660000E-04 -1.448292000E-03 -2.638988000E-03 -4.229527000E-03
1.049996187E+01 -1.092082000E-03 -1.571371000E-03 -2.615124000E-03 -4.049821000E-03
1.066670514E+01 -1.207706000E-03 -1.551472000E-03 -2.405604000E-03 -3.651912000E-03
1.083333839E+01 -1.175744000E-03 -1.361295000E-03 -1.990792000E-03 -3.003830000E-03
1.100000000E+01 -9.929860000E-04 -9.763860000E-04 -1.353933000E-03 -2.067745000E-03
1.116672606E+01 -6.446750000E-04 -3.693120000E-04 -4.375690000E-04 -8.142070000E-04
1.133324570E+01 -1.076980000E-04 4.853670000E-04 7.675430000E-04 7.552310000E-04
1.149996187E+01 6.421110000E-04 1.586119000E-03 2.247672000E-03 2.573926000E-03
1.166670514E+01 1.608796000E-03 2.941822000E-03 3.932168000E-03 4.518752000E-03
1.183333839E+01 2.772384000E-03 4.472951000E-03 5.692305000E-03 6.426760000E-03
1.200000000E+01 4.104730000E-03 6.041931000E-03 7.358896000E-03 8.091832000E-03
1.216672606E+01 5.480920000E-03 7.517093000E-03 8.776189000E-03 9.409267000E-03
1.233324570E+01 6.766333000E-03 8.745350000E-03 9.838487000E-03 1.030366000E-02
1.249996187E+01 7.838237000E-03 9.639189000E-03 1.050893400E-02 1.078029100E-02
1.266670514E+01 8.600474000E-03 1.016045700E-02 1.078414300E-02 1.086969000E-02
1.283333839E+01 8.999878000E-03 1.027113600E-02 1.069432200E-02 1.063618200E-02
1.300000000E+01 9.016004000E-03 1.004469500E-02 1.029423800E-02 1.014141300E-02
