N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.271366200E-02 -1.606753400E-02 -1.983500200E-02 -2.483894600E-02
1.016672606E+01 -1.327364000E-02 -1.643774200E-02 -2.002757700E-02 -2.485029600E-02
1.033324570E+01 -1.361557500E-02 -1.658223200E-02 -1.997064500E-02 -2.457354600E-02
1.049996187E+01 -1.375126500E-02 -1.649845700E-02 -1.964399600E-02 -2.396854400E-02
1.066670514E+01 -1.368298600E-02 -1.616818700E-02 -1.900688900E-02 -2.297122300E-02
1.083333839E+01 -1.339749400E-02 -1.555353800E-02 -1.799675400E-02 -2.149676900E-02
1.100000000E+01 -1.286338000E-02 -1.462936900E-02 -1.653476500E-02 -1.945367200E-02
1.116672606E+01 -1.203194600E-02 -1.329708400E-02 -1.456448200E-02 -1.677411600E-02
1.133324570E+01 -1.084356200E-02 -1.145055000E-02 -1.199816600E-02 -1.346266400E-02
1.149996187E+01 -9.243063000E-03 -9.109014000E-03 -8.889821000E-03 -9.650856000E-03
1.166670514E+01 -7.207120000E-03 -6.293966000E-03 -5.395833000E-03 -5.622227000E-03
1.183333839E+01 -4.780786000E-03 -3.178600000E-03 -1.806075000E-03 -1.769384000E-03
1.200000000E+01 -2.121123000E-03 -2.995800000E-05 1.527727000E-03 1.561682000E-03
1.216672606E+01 5.698870000E-04 2.839130000E-03 4.312194000E-03 4.152867000E-03
1.233324570E+01 3.010153000E-03 5.170772000E-03 6.404970000E-03 5.976225000E-03
1.249996187E+01 4.991153000E-03 6.882529000E-03 7.811972000E-03 7.121952000E-03
1.266670514E+01 6.407314000E-03 7.964221000E-03 8.601598000E-03 7.709650000E-03
1.283333839E+01 7.258824000E-03 8.495940000E-03 8.890715000E-03 7.845601000E-03
1.300000000E+01 7.582637000E-03 8.551189000E-03 8.795584000E-03 8.835833000E-03
