x N
1.4911556E+0 1.1759715E+21
1.4772513E+0 1.6969324E+21
1.4718491E+0 1.7036430E+21
1.4578379E+0 1.0730188E+21
1.4407887E+0 1.2789518E+21
1.4315693E+0 1.1143651E+21
1.4102344E+0 8.2859117E+20
1.3900488E+0 1.0501802E+21
1.3770716E+0 1.3268252E+21
1.3634785E+0 1.6017355E+21
1.3548878E+0 1.7445928E+21
1.3429189E+0 1.0251972E+21
1.3194822E+0 1.1750765E+21
1.3118006E+0 1.2793493E+21
1.2904093E+0 1.0567468E+21
1.2763072E+0 1.1053856E+21
1.2559210E+0 1.1798790E+21
1.2436584E+0 1.2744475E+21
1.2252218E+0 1.0674975E+21
1.2065449E+0 1.0615927E+21
1.1873193E+0 1.1903131E+21
1.1722618E+0 1.3204093E+21
1.1559453E+0 1.3357408E+21
1.1408435E+0 1.1539252E+21
1.1189660E+0 1.1810125E+21
1.1042322E+0 1.2868031E+21
1.0847338E+0 1.1480362E+21
1.0652571E+0 1.1133527E+21
1.0437706E+0 1.2074428E+21
1.0268285E+0 1.2831090E+21
1.0068775E+0 1.1216122E+21
9.8378284E-1 1.2717442E+21
9.6823102E-1 1.2377689E+21
9.4308140E-1 1.1447944E+21
9.2340445E-1 1.2887735E+21
9.0226393E-1 1.2195981E+21
8.7925035E-1 1.1613933E+21
8.5469093E-1 1.2270926E+21
8.3305023E-1 1.2506903E+21
8.0801034E-1 1.1793891E+21
7.8208980E-1 1.1776112E+21
