x N
1.5453564E+0 1.7747762E+21
1.5364824E+0 1.5267291E+21
1.5246454E+0 1.2888796E+21
1.5117745E+0 1.2067487E+21
1.4980326E+0 1.1630123E+21
1.4839120E+0 1.1516708E+21
1.4696300E+0 1.1493142E+21
1.4551745E+0 1.1525686E+21
1.4406904E+0 1.1504690E+21
1.4258876E+0 1.1158348E+21
1.4101746E+0 1.1492239E+21
1.3959537E+0 1.1394309E+21
1.3796369E+0 1.1179174E+21
1.3644972E+0 1.1417124E+21
1.3484708E+0 1.1586402E+21
1.3334431E+0 1.1468628E+21
1.3167121E+0 1.1262556E+21
1.3007225E+0 1.1675136E+21
1.2847511E+0 1.1288583E+21
1.2672358E+0 1.1408403E+21
1.2511978E+0 1.1597245E+21
1.2337677E+0 1.1240643E+21
1.2161976E+0 1.1438807E+21
1.1988826E+0 1.1453748E+21
1.1808404E+0 1.1339928E+21
1.1626333E+0 1.1479780E+21
1.1444753E+0 1.1580021E+21
1.1260053E+0 1.1320069E+21
1.1063771E+0 1.1385056E+21
1.0874851E+0 1.1718428E+21
1.0682846E+0 1.1580605E+21
1.0482365E+0 1.1514457E+21
1.0280692E+0 1.1588261E+21
1.0074875E+0 1.1554765E+21
9.8636441E-1 1.1666467E+21
9.6531020E-1 1.1688059E+21
9.4332457E-1 1.1604784E+21
9.2096378E-1 1.1625288E+21
8.9797510E-1 1.1615944E+21
8.7441703E-1 1.1651527E+21
8.5032074E-1 1.1678770E+21
