N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.673430000E-04 2.168940000E-04 1.815320000E-04 1.553330000E-04
1.600000000E+01 1.702963000E-03 1.608300000E-03 1.544415000E-03 1.495210000E-03
1.700000000E+01 1.464153500E-02 1.426628000E-02 1.409032700E-02 1.405352000E-02
1.549996187E+01 7.029000000E-06 -3.999700000E-05 -7.637400000E-05 -1.067620000E-04
1.649996187E+01 5.163639000E-03 4.947314000E-03 4.830668000E-03 4.773541000E-03
1.674996808E+01 8.793687000E-03 8.483280000E-03 8.329505000E-03 8.263921000E-03
1.624993176E+01 3.011658000E-03 2.864354000E-03 2.780993000E-03 2.730618000E-03
1.574996808E+01 8.028540000E-04 7.332910000E-04 6.783620000E-04 6.356320000E-04
1.524993176E+01 2.164650000E-04 1.687870000E-04 1.374750000E-04 1.151940000E-04
