N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.464586000E-03 2.046100000E-03 1.749712000E-03 1.528933000E-03
1.600000000E+01 1.519024200E-02 1.468952400E-02 1.432570600E-02 1.401998100E-02
1.700000000E+01 7.999112500E-02 8.271180400E-02 8.518591600E-02 8.773945000E-02
1.549996187E+01 4.117780000E-04 -1.634100000E-04 -6.274130000E-04 -1.036267000E-03
1.649996187E+01 3.733537600E-02 3.768072600E-02 3.817126200E-02 3.880097700E-02
1.674996808E+01 5.547555600E-02 5.673007900E-02 5.818365500E-02 5.967843800E-02
1.624993176E+01 2.451435600E-02 2.423358700E-02 2.416336200E-02 2.420621600E-02
1.574996808E+01 7.717555000E-03 7.101537000E-03 6.572607000E-03 6.126742000E-03
1.524993176E+01 1.877170000E-03 1.490653000E-03 1.231876000E-03 1.045448000E-03
