N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.533600000E-05 4.384100000E-05 3.585600000E-05 3.006700000E-05
1.600000000E+01 3.778410000E-04 3.548680000E-04 3.399340000E-04 3.290810000E-04
1.700000000E+01 4.261990000E-03 4.028116000E-03 3.884942000E-03 3.802425000E-03
1.549996187E+01 9.450000000E-06 5.544000000E-06 5.288000000E-06 7.432000000E-06
1.649996187E+01 1.232611000E-03 1.155913000E-03 1.107776000E-03 1.076162000E-03
1.674996808E+01 2.272310000E-03 2.134793000E-03 2.048136000E-03 1.991558000E-03
1.624993176E+01 6.851170000E-04 6.420840000E-04 6.155660000E-04 5.976450000E-04
1.574996808E+01 1.787940000E-04 1.664720000E-04 1.586510000E-04 1.543220000E-04
1.524993176E+01 4.961700000E-05 3.914200000E-05 3.235400000E-05 2.761200000E-05
