N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.485600000E-05 1.968000000E-05 1.626700000E-05 1.395000000E-05
1.600000000E+01 1.832440000E-04 1.730810000E-04 1.668490000E-04 1.624730000E-04
1.700000000E+01 2.319529000E-03 2.206607000E-03 2.141643000E-03 2.109464000E-03
1.549996187E+01 1.317600000E-05 1.522000000E-05 1.856100000E-05 2.237600000E-05
1.649996187E+01 6.190970000E-04 5.814670000E-04 5.583450000E-04 5.435650000E-04
1.674996808E+01 1.181314000E-03 1.114907000E-03 1.073836000E-03 1.048173000E-03
1.624993176E+01 3.357870000E-04 3.149880000E-04 3.024930000E-04 2.942750000E-04
1.574996808E+01 8.917800000E-05 8.544300000E-05 8.367900000E-05 8.316500000E-05
1.524993176E+01 2.533900000E-05 2.071100000E-05 1.783500000E-05 1.590500000E-05
