N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.255539100E-02 4.308285200E-02 4.403182000E-02 4.446612000E-02
1.016672606E+01 4.482048200E-02 4.520626800E-02 4.600608300E-02 4.629338800E-02
1.033324570E+01 4.736326600E-02 4.751758200E-02 4.809157100E-02 4.816680300E-02
1.049996187E+01 4.997424200E-02 4.981383600E-02 5.009634800E-02 4.990695700E-02
1.066670514E+01 5.240852600E-02 5.187341100E-02 5.182235200E-02 5.133903400E-02
1.083333839E+01 5.445493300E-02 5.351815500E-02 5.312232300E-02 5.234594200E-02
1.100000000E+01 5.597901700E-02 5.464876700E-02 5.393063300E-02 5.289569300E-02
1.116672606E+01 5.693130500E-02 5.525023600E-02 5.426724400E-02 5.304274800E-02
1.133324570E+01 5.733450100E-02 5.538102700E-02 5.422605000E-02 5.291205500E-02
1.149996187E+01 5.726798600E-02 5.515877300E-02 5.395609100E-02 5.267239200E-02
1.166670514E+01 5.685798700E-02 5.474484300E-02 5.363585700E-02 5.250075200E-02
1.183333839E+01 5.626891900E-02 5.432161800E-02 5.343785400E-02 5.254015400E-02
1.200000000E+01 5.568467900E-02 5.405648900E-02 5.348562700E-02 5.286054800E-02
1.216672606E+01 5.527226700E-02 5.405729200E-02 5.381789500E-02 5.344100700E-02
1.233324570E+01 5.513439900E-02 5.433898000E-02 5.438119700E-02 5.418675600E-02
1.249996187E+01 5.527577800E-02 5.482507700E-02 5.505999700E-02 5.497653400E-02
1.266670514E+01 5.560861300E-02 5.538747800E-02 5.572696000E-02 5.569877800E-02
1.283333839E+01 5.599800900E-02 5.589975200E-02 5.628249900E-02 5.626579000E-02
1.300000000E+01 5.631766200E-02 5.627100000E-02 5.666840900E-02 5.664891700E-02
