N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.620530100E-02 2.628905100E-02 2.554376000E-02 2.597188900E-02
1.016672606E+01 2.632569100E-02 2.639809000E-02 2.564468100E-02 2.606436500E-02
1.033324570E+01 2.642803100E-02 2.647641500E-02 2.572670400E-02 2.613832600E-02
1.049996187E+01 2.651019800E-02 2.654172800E-02 2.579038400E-02 2.619520800E-02
1.066670514E+01 2.657266500E-02 2.657794100E-02 2.583301200E-02 2.623747100E-02
1.083333839E+01 2.661753400E-02 2.660337100E-02 2.586608900E-02 2.626775900E-02
1.100000000E+01 2.664738500E-02 2.661585900E-02 2.588744200E-02 2.628824500E-02
1.116672606E+01 2.666442700E-02 2.661908300E-02 2.589910200E-02 2.630021900E-02
1.133324570E+01 2.665848700E-02 2.661681400E-02 2.590076300E-02 2.630387200E-02
1.149996187E+01 2.662502500E-02 2.661142600E-02 2.589452600E-02 2.629850500E-02
1.166670514E+01 2.660204300E-02 2.659985500E-02 2.587837700E-02 2.628316300E-02
1.183333839E+01 2.657068900E-02 2.658273100E-02 2.585217300E-02 2.625345300E-02
1.200000000E+01 2.652667700E-02 2.655766000E-02 2.579915500E-02 2.621564700E-02
1.216672606E+01 2.646702900E-02 2.651315700E-02 2.575644000E-02 2.617830900E-02
1.233324570E+01 2.639401300E-02 2.646102600E-02 2.570939100E-02 2.613658200E-02
1.249996187E+01 2.630771600E-02 2.638408800E-02 2.565806400E-02 2.608662700E-02
1.266670514E+01 2.620275700E-02 2.631133700E-02 2.559818100E-02 2.602224600E-02
1.283333839E+01 2.608305300E-02 2.621248300E-02 2.551211800E-02 2.593181000E-02
1.300000000E+01 2.594301700E-02 2.608291500E-02 2.541552000E-02 2.581130000E-02
