d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.183462187E+00 1.064849672E+00 1.186125150E-01 1.183096998E+00 1.062901608E+00 1.201953900E-01 3.651890000E-04 1.948064000E-03
150 1.549996187E+01 1.227383332E+00 1.063058948E+00 1.643243840E-01 1.225801200E+00 1.059443145E+00 1.663580550E-01 1.582132000E-03 3.615803000E-03
150 1.600000000E+01 1.251732172E+00 1.055709561E+00 1.960226110E-01 1.246438307E+00 1.050488668E+00 1.959496390E-01 5.293865000E-03 5.220893000E-03
150 1.649996187E+01 1.280129971E+00 1.047100197E+00 2.330297740E-01 1.264501666E+00 1.040640617E+00 2.238610490E-01 1.562830500E-02 6.459580000E-03
150 1.700000000E+01 1.318836032E+00 1.041119901E+00 2.777161310E-01 1.281723117E+00 1.033423444E+00 2.482996730E-01 3.711291500E-02 7.696457000E-03
180 1.500000000E+01 1.177831931E+00 1.058539771E+00 1.192921600E-01 1.177527533E+00 1.056915960E+00 1.206115730E-01 3.043980000E-04 1.623811000E-03
180 1.549996187E+01 1.223311893E+00 1.056958582E+00 1.663533110E-01 1.221991586E+00 1.053910816E+00 1.680807700E-01 1.320307000E-03 3.047766000E-03
180 1.600000000E+01 1.248561523E+00 1.050946950E+00 1.976145730E-01 1.244112966E+00 1.046454956E+00 1.976580100E-01 4.448557000E-03 4.491994000E-03
180 1.649996187E+01 1.276025047E+00 1.042849811E+00 2.331752360E-01 1.262267214E+00 1.037231946E+00 2.250352680E-01 1.375783300E-02 5.617865000E-03
180 1.700000000E+01 1.313947591E+00 1.038421374E+00 2.755262170E-01 1.279515017E+00 1.031407709E+00 2.481073080E-01 3.443257400E-02 7.013665000E-03
210 1.500000000E+01 1.172076290E+00 1.052852472E+00 1.192238180E-01 1.171811550E+00 1.051487806E+00 1.203237440E-01 2.647400000E-04 1.364666000E-03
210 1.549996187E+01 1.221228591E+00 1.053014888E+00 1.682137030E-01 1.220078845E+00 1.050357041E+00 1.697218040E-01 1.149746000E-03 2.657847000E-03
210 1.600000000E+01 1.246011228E+00 1.046958885E+00 1.990523430E-01 1.242137002E+00 1.043033557E+00 1.991034450E-01 3.874226000E-03 3.925328000E-03
210 1.649996187E+01 1.273250840E+00 1.039798256E+00 2.334525840E-01 1.260856708E+00 1.034773634E+00 2.260830740E-01 1.239413200E-02 5.024622000E-03
210 1.700000000E+01 1.309819327E+00 1.036200591E+00 2.736187360E-01 1.277285740E+00 1.029709437E+00 2.475763030E-01 3.253358700E-02 6.491154000E-03
240 1.500000000E+01 1.165403527E+00 1.189846897E+00 -2.444337000E-02 1.165167614E+00 1.189136158E+00 -2.396854400E-02 2.359130000E-04 7.107390000E-04
240 1.549996187E+01 1.218940197E+00 1.198724599E+00 2.021559800E-02 1.217907448E+00 1.197318694E+00 2.058875400E-02 1.032749000E-03 1.405905000E-03
240 1.600000000E+01 1.242618696E+00 1.211362885E+00 3.125581100E-02 1.239153133E+00 1.209031251E+00 3.012188200E-02 3.465563000E-03 2.331634000E-03
240 1.649996187E+01 1.270775390E+00 1.213882908E+00 5.689248200E-02 1.259395630E+00 1.210202742E+00 4.919288800E-02 1.137976000E-02 3.680166000E-03
240 1.700000000E+01 1.307805432E+00 1.234847435E+00 7.295799700E-02 1.276762710E+00 1.228598611E+00 4.816409900E-02 3.104272200E-02 6.248824000E-03
