d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.025349330E+00 1.015811566E+00 9.537764000E-03 1.024514284E+00 1.014965888E+00 9.548396000E-03 8.350460000E-04 8.456780000E-04
150 1.524993176E+01 1.014504011E+00 1.167290938E+00 -1.527869270E-01 1.013846866E+00 1.165927603E+00 -1.520807370E-01 6.571450000E-04 1.363335000E-03
150 1.549996187E+01 1.090610734E+00 1.210777974E+00 -1.201672400E-01 1.090565036E+00 1.208202445E+00 -1.176374090E-01 4.569800000E-05 2.575529000E-03
150 1.574996808E+01 1.205440984E+00 1.225117831E+00 -1.967684700E-02 1.202929127E+00 1.221248517E+00 -1.831939000E-02 2.511857000E-03 3.869314000E-03
150 1.600000000E+01 1.252152291E+00 1.233058544E+00 1.909374700E-02 1.246949185E+00 1.227665960E+00 1.928322500E-02 5.203106000E-03 5.392584000E-03
150 1.624993176E+01 1.276483836E+00 1.235896824E+00 4.058701200E-02 1.267613002E+00 1.228559649E+00 3.905335300E-02 8.870834000E-03 7.337175000E-03
150 1.649996187E+01 1.294587585E+00 1.236117200E+00 5.847038500E-02 1.280211642E+00 1.226233424E+00 5.397821800E-02 1.437594300E-02 9.883776000E-03
150 1.674996808E+01 1.314286458E+00 1.238322240E+00 7.596421800E-02 1.291565533E+00 1.224644842E+00 6.692069100E-02 2.272092500E-02 1.367739800E-02
150 1.700000000E+01 1.334077751E+00 1.245292398E+00 8.878535300E-02 1.299302529E+00 1.227415065E+00 7.188746400E-02 3.477522200E-02 1.787733300E-02
180 1.500000000E+01 1.024226420E+00 1.014016944E+00 1.020947600E-02 1.023541814E+00 1.013376936E+00 1.016487800E-02 6.846060000E-04 6.400080000E-04
180 1.524993176E+01 1.013266086E+00 1.157156513E+00 -1.438904270E-01 1.012751291E+00 1.156092528E+00 -1.433412370E-01 5.147950000E-04 1.063985000E-03
180 1.549996187E+01 1.066867299E+00 1.205591047E+00 -1.387237480E-01 1.066986769E+00 1.203200587E+00 -1.362138180E-01 -1.194700000E-04 2.390460000E-03
180 1.574996808E+01 1.194266604E+00 1.220795203E+00 -2.652859900E-02 1.191969142E+00 1.217134301E+00 -2.516515900E-02 2.297462000E-03 3.660902000E-03
180 1.600000000E+01 1.246048132E+00 1.228368955E+00 1.767917700E-02 1.241086532E+00 1.223178079E+00 1.790845300E-02 4.961600000E-03 5.190876000E-03
180 1.624993176E+01 1.272302450E+00 1.230797966E+00 4.150448400E-02 1.263715529E+00 1.223624433E+00 4.009109600E-02 8.586921000E-03 7.173533000E-03
180 1.649996187E+01 1.291753246E+00 1.230674452E+00 6.107879400E-02 1.277607792E+00 1.220859797E+00 5.674799500E-02 1.414545400E-02 9.814655000E-03
