N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.208567411E+00 1.206613221E+00 1.204647706E+00 1.202906878E+00
1.016672606E+01 1.212072699E+00 1.210182167E+00 1.208337674E+00 1.206726793E+00
1.033324570E+01 1.214941158E+00 1.213119799E+00 1.211403097E+00 1.209936705E+00
1.049996187E+01 1.217373178E+00 1.215657437E+00 1.214111311E+00 1.212810402E+00
1.066670514E+01 1.219555213E+00 1.218002276E+00 1.216662129E+00 1.215555953E+00
1.083333839E+01 1.221666280E+00 1.220356153E+00 1.219250398E+00 1.218354777E+00
1.100000000E+01 1.223874204E+00 1.222849883E+00 1.222008435E+00 1.221328409E+00
1.116672606E+01 1.226326159E+00 1.225616434E+00 1.225037229E+00 1.224547612E+00
1.133324570E+01 1.229137609E+00 1.228757386E+00 1.228379178E+00 1.228065306E+00
1.149996187E+01 1.232383081E+00 1.232272633E+00 1.232054451E+00 1.231859952E+00
1.166670514E+01 1.236092798E+00 1.236180255E+00 1.236074212E+00 1.235943910E+00
1.183333839E+01 1.240258220E+00 1.240477568E+00 1.240419816E+00 1.240325497E+00
1.200000000E+01 1.244849621E+00 1.245135148E+00 1.245098602E+00 1.245011775E+00
1.216672606E+01 1.249820965E+00 1.250126427E+00 1.250090016E+00 1.250022554E+00
1.233324570E+01 1.255144194E+00 1.255458669E+00 1.255414155E+00 1.255343007E+00
1.249996187E+01 1.260798523E+00 1.261104433E+00 1.261062046E+00 1.260990888E+00
1.266670514E+01 1.266753121E+00 1.267050263E+00 1.267020453E+00 1.266952650E+00
1.283333839E+01 1.272985619E+00 1.273289736E+00 1.273267768E+00 1.273207873E+00
1.300000000E+01 1.279461591E+00 1.279771470E+00 1.279747880E+00 1.279687886E+00
