N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.198534586E+00 1.196300411E+00 1.194007095E+00 1.192318451E+00
1.016672606E+01 1.200343607E+00 1.197853362E+00 1.195363622E+00 1.193542930E+00
1.033324570E+01 1.201742655E+00 1.199034698E+00 1.196399652E+00 1.194479622E+00
1.049996187E+01 1.202806585E+00 1.199948734E+00 1.197196661E+00 1.195211148E+00
1.066670514E+01 1.203616665E+00 1.200655852E+00 1.197832690E+00 1.195814777E+00
1.083333839E+01 1.204251363E+00 1.201237827E+00 1.198380188E+00 1.196362414E+00
1.100000000E+01 1.204782769E+00 1.201761034E+00 1.198907456E+00 1.196923339E+00
1.116672606E+01 1.205277579E+00 1.202287781E+00 1.199482422E+00 1.197568406E+00
1.133324570E+01 1.205814047E+00 1.202887751E+00 1.200177251E+00 1.198374244E+00
1.149996187E+01 1.206435425E+00 1.203627718E+00 1.201072399E+00 1.199439785E+00
1.166670514E+01 1.207229014E+00 1.204638562E+00 1.202258443E+00 1.200828827E+00
1.183333839E+01 1.208284747E+00 1.205938773E+00 1.203833642E+00 1.202648817E+00
1.200000000E+01 1.209704800E+00 1.207667468E+00 1.205895157E+00 1.204983529E+00
1.216672606E+01 1.211599091E+00 1.209936124E+00 1.208523627E+00 1.207894738E+00
1.233324570E+01 1.214071741E+00 1.212812310E+00 1.211766605E+00 1.211392946E+00
1.249996187E+01 1.217199518E+00 1.216342794E+00 1.215610477E+00 1.215445856E+00
1.266670514E+01 1.221016278E+00 1.220502456E+00 1.220006393E+00 1.219985237E+00
1.283333839E+01 1.225475707E+00 1.225222165E+00 1.224873745E+00 1.224928237E+00
1.300000000E+01 1.230481359E+00 1.230364521E+00 1.230108300E+00 1.230203447E+00
