X Y Xfit Yfit
3.0531500E+1 2.0509800E+2 3.5149329E+1 1.9263904E+2
3.4379700E+1 2.2356400E+2 3.7404474E+1 2.1150025E+2
3.8565800E+1 2.4363800E+2 4.0065757E+1 2.3212729E+2
4.3200800E+1 2.6535800E+2 4.3200800E+1 2.5466251E+2
4.8242800E+1 2.8906800E+2 4.6885542E+1 2.7925365E+2
5.3749800E+1 3.1453900E+2 5.1204009E+1 3.0605270E+2
6.0131400E+1 3.4206600E+2 5.6247488E+1 3.3521444E+2
6.6745000E+1 3.7213900E+2 6.2112887E+1 3.6689497E+2
7.4107500E+1 4.0454500E+2 6.8900089E+1 4.0125033E+2
8.2162600E+1 4.3993500E+2 7.6708109E+1 4.3843558E+2
9.0999800E+1 4.7778400E+2 8.5629977E+1 4.7860491E+2
1.0031900E+2 5.1882200E+2 9.5746399E+1 5.2191311E+2
1.1051800E+2 5.6457100E+2 1.0711853E+2 5.6851928E+2
1.2191200E+2 6.1295000E+2 1.1978042E+2 6.1859322E+2
1.3373200E+2 6.6465200E+2 1.3373200E+2 6.7232491E+2
1.4652400E+2 7.2170100E+2 1.4893394E+2 7.2993721E+2
1.6082500E+2 7.8378800E+2 1.6530532E+2 7.9170130E+2
1.7532600E+2 8.5016100E+2 1.8272545E+2 8.5795352E+2
1.9054500E+2 9.2218600E+2 2.0104024E+2 9.2911274E+2
2.0743000E+2 1.0003800E+3 2.2007310E+2 1.0056958E+3
2.2521500E+2 1.0863900E+3 2.3963924E+2 1.0883297E+3
2.4282300E+2 1.1781900E+3 2.5956213E+2 1.1777599E+3
2.6224400E+2 1.2783300E+3 2.7968966E+2 1.2748533E+3
2.8291700E+2 1.3868200E+3 2.9990864E+2 1.3805981E+3
3.0424000E+2 1.5076400E+3 3.2015598E+2 1.4961009E+3
3.2688800E+2 1.6381100E+3 3.4042619E+2 1.6225826E+3
3.4937100E+2 1.7786000E+3 3.6077514E+2 1.7613757E+3
3.7377300E+2 1.9338500E+3 3.8132112E+2 1.9139237E+3
3.9784900E+2 2.1045800E+3 4.0224417E+2 2.0817833E+3
4.2378500E+2 2.2902900E+3 4.2378500E+2 2.2666310E+3
4.5256300E+2 2.4950900E+3 4.4624455E+2 2.4702717E+3
4.8194900E+2 2.7162600E+3 4.6998520E+2 2.6946523E+3
5.1553300E+2 2.9604200E+3 4.9543426E+2 2.9418764E+3
5.4486500E+2 3.2300000E+3 5.2309026E+2 3.2142221E+3
5.7529900E+2 3.5257900E+3 5.5353252E+2 3.5141614E+3
6.1782100E+2 3.8423800E+3 5.8743422E+2 3.8443816E+3
6.5910100E+2 4.2015200E+3 6.2557938E+2 4.2078064E+3
6.9298100E+2 4.6076200E+3 6.6888423E+2 4.6076200E+3
7.4289500E+2 5.0367200E+3 7.1842342E+2 5.0472902E+3
7.9971600E+2 5.5081200E+3 7.7546187E+2 5.5305928E+3
8.8145700E+2 6.0288800E+3 8.4149291E+2 6.0616353E+3
9.5287100E+2 6.6079100E+3 9.1828408E+2 6.6448813E+3
9.9463900E+2 7.2585600E+3 1.0079313E+3 7.2851715E+3
1.1420700E+3 7.9336000E+3 1.1129233E+3 7.9877447E+3
1.2367100E+3 8.7057900E+3 1.2362180E+3 8.7582531E+3
1.3437600E+3 9.5431900E+3 1.3813316E+3 9.6027728E+3
1.5710400E+3 1.0483500E+4 1.5524441E+3 1.0527806E+4
1.7237300E+3 1.1485700E+4 1.7545214E+3 1.1540271E+4
1.9472400E+3 1.2588600E+4 1.9934571E+3 1.2647474E+4
2.2353900E+3 1.3786000E+4 2.2762363E+3 1.3857067E+4
2.5561100E+3 1.5084400E+4 2.6111189E+3 1.5176960E+4
2.9534100E+3 1.6562200E+4 3.0078481E+3 1.6615212E+4
3.3593800E+3 1.8145400E+4 3.4778798E+3 1.8179869E+4
3.8837800E+3 1.9817700E+4 4.0346234E+3 1.9878719E+4
4.5174600E+3 2.1719000E+4 4.6936999E+3 2.1719000E+4
5.2405300E+3 2.3722000E+4 5.4731868E+3 2.3706985E+4
6.1992200E+3 2.5929800E+4 6.3938463E+3 2.5847468E+4
7.3073400E+3 2.8306600E+4 7.4792883E+3 2.8143096E+4
8.5535500E+3 3.0684700E+4 8.7560480E+3 3.0593579E+4
1.0078700E+4 3.3581200E+4 1.0253502E+4 3.3194726E+4
1.2044400E+4 3.5918000E+4 1.2003571E+4 3.5937344E+4
1.3900800E+4 3.8894600E+4 1.4040103E+4 3.8806015E+4
1.6440300E+4 4.2057300E+4 1.6397898E+4 4.1777858E+4
1.8896400E+4 4.5379400E+4 1.9111201E+4 4.4821303E+4
2.2539100E+4 4.8509600E+4 2.2211661E+4 4.7895107E+4
2.5847300E+4 5.1148200E+4 2.5725863E+4 5.0947936E+4
3.0076600E+4 5.4304200E+4 2.9672102E+4 5.3918388E+4
3.3672900E+4 5.7091100E+4 3.4057278E+4 5.6736346E+4
3.9922200E+4 5.9495200E+4 3.8873382E+4 5.9325146E+4
4.4682900E+4 6.1790400E+4 4.4094936E+4 6.1605354E+4
5.0014800E+4 6.3092000E+4 4.9677184E+4 6.3499501E+4
5.6495900E+4 6.5399400E+4 5.5556106E+4 6.4937734E+4
6.2273600E+4 6.6164300E+4 6.1650189E+4 6.5863559E+4
6.8462900E+4 6.6239000E+4 6.7864285E+4 6.6239000E+4
7.4775100E+4 6.2850500E+4 7.4095582E+4 6.6048313E+4
7.9530400E+4 6.1417600E+4 8.0239957E+4 6.5299528E+4
8.6571500E+4 5.9780000E+4 8.6199057E+4 6.4023671E+4
8.9443100E+4 6.1328300E+4 9.1886475E+4 6.2271674E+4
9.6919500E+4 5.5667800E+4 9.7232235E+4 6.0109594E+4
1.0500700E+5 5.4354100E+4 1.0218501E+5 5.7613114E+4
