X Y Xfit Yfit
2.1293100E+1 1.8169800E+2 2.3393453E+1 1.8064682E+2
2.4402500E+1 1.9880300E+2 2.6242460E+1 1.9753140E+2
2.7950400E+1 2.1745500E+2 2.9480659E+1 2.1596002E+2
3.2052300E+1 2.3750100E+2 3.3166343E+1 2.3606501E+2
3.6563100E+1 2.5953100E+2 3.7366765E+1 2.5798770E+2
4.1771600E+1 2.8341000E+2 4.2159385E+1 2.8187839E+2
4.7633200E+1 3.0953800E+2 4.7633200E+1 3.0789606E+2
5.4473600E+1 3.3759400E+2 5.3890151E+1 3.3620793E+2
6.2175300E+1 3.6808000E+2 6.1046544E+1 3.6698858E+2
7.0798800E+1 4.0140900E+2 6.9234414E+1 4.0041875E+2
8.0613600E+1 4.3726900E+2 7.8602744E+1 4.3668366E+2
9.2042700E+1 4.7593600E+2 8.9318369E+1 4.7597082E+2
1.0459400E+2 5.1720600E+2 1.0156642E+2 5.1846740E+2
1.1885800E+2 5.6206100E+2 1.1554999E+2 5.6435698E+2
1.3481100E+2 6.1106700E+2 1.3148887E+2 6.1381596E+2
1.5281600E+2 6.6334000E+2 1.4961694E+2 6.6700989E+2
1.7321300E+2 7.1891000E+2 1.7017794E+2 7.2408980E+2
1.9570100E+2 7.7943600E+2 1.9341935E+2 7.8518925E+2
2.2037800E+2 8.4371200E+2 2.1958438E+2 8.5042294E+2
2.4890200E+2 9.1151200E+2 2.4890200E+2 9.1988739E+2
2.7962000E+2 9.8305200E+2 2.8157545E+2 9.9366475E+2
3.1337900E+2 1.0619500E+3 3.1777052E+2 1.0718315E+3
3.5103200E+2 1.1437600E+3 3.5760419E+2 1.1544710E+3
3.9190100E+2 1.2331500E+3 4.0113649E+2 1.2416924E+3
4.3728200E+2 1.3249300E+3 4.4836668E+2 1.3336536E+3
4.8540700E+2 1.4245900E+3 4.9923674E+2 1.4305882E+3
5.3870900E+2 1.5315500E+3 5.5364307E+2 1.5328332E+3
5.9497900E+2 1.6401400E+3 6.1145772E+2 1.6408550E+3
6.5490400E+2 1.7558400E+3 6.7255821E+2 1.7552708E+3
7.2124300E+2 1.8839700E+3 7.3686444E+2 1.8768619E+3
7.8871200E+2 2.0161700E+3 8.0437964E+2 2.0065764E+3
8.6489600E+2 2.1608700E+3 8.7523218E+2 2.1455228E+3
9.4265400E+2 2.3109100E+3 9.4971493E+2 2.2949522E+3
1.0283200E+3 2.4732900E+3 1.0283200E+3 2.4562340E+3
1.1182700E+3 2.6495300E+3 1.1117678E+3 2.6308254E+3
1.2113700E+3 2.8311700E+3 1.2010302E+3 2.8202374E+3
1.3145100E+3 3.0260000E+3 1.2973497E+3 3.0260000E+3
1.4253000E+3 3.2498900E+3 1.4022554E+3 3.2496259E+3
1.5519200E+3 3.4906000E+3 1.5175780E+3 3.4925724E+3
1.6843400E+3 3.7487100E+3 1.6454649E+3 3.7562009E+3
1.8251900E+3 4.0203900E+3 1.7883959E+3 4.0417302E+3
1.9858000E+3 4.3170900E+3 1.9491987E+3 4.3501825E+3
2.1544600E+3 4.6475300E+3 2.1310620E+3 4.6823174E+3
2.3721800E+3 4.9793600E+3 2.3375439E+3 5.0385534E+3
2.5904200E+3 5.3541000E+3 2.5725695E+3 5.4188726E+3
2.8483700E+3 5.7178700E+3 2.8404129E+3 5.8227099E+3
3.1497700E+3 6.1729400E+3 3.1456555E+3 6.2488255E+3
3.4534400E+3 6.5886300E+3 3.4931108E+3 6.6951656E+3
3.8222000E+3 7.0640100E+3 3.8877086E+3 7.1587169E+3
4.2471500E+3 7.5555100E+3 4.3343279E+3 7.6353672E+3
4.7283700E+3 8.0402100E+3 4.8375704E+3 8.1197840E+3
5.2969400E+3 8.5714100E+3 5.4014763E+3 8.6053393E+3
5.9058100E+3 9.0841000E+3 6.0291849E+3 9.0841000E+3
6.5988600E+3 9.5744900E+3 6.7225474E+3 9.5469093E+3
7.3725000E+3 1.0049000E+4 7.4817365E+3 9.9835943E+3
8.2085900E+3 1.0499200E+4 8.3048734E+3 1.0383305E+4
9.1045400E+3 1.0854500E+4 9.1877408E+3 1.0734995E+4
1.0074400E+4 1.1146300E+4 1.0123621E+4 1.1028019E+4
1.1075000E+4 1.1426100E+4 1.1103329E+4 1.1252813E+4
1.2115700E+4 1.1674200E+4 1.2115460E+4 1.1401568E+4
1.3218300E+4 1.1618200E+4 1.3146859E+4 1.1468848E+4
1.4300500E+4 1.1595600E+4 1.4183285E+4 1.1452027E+4
1.5439100E+4 1.1502800E+4 1.5210204E+4 1.1351518E+4
1.6413400E+4 1.1277800E+4 1.6213606E+4 1.1170735E+4
1.7387500E+4 1.0915800E+4 1.7180760E+4 1.0915800E+4
1.8313000E+4 1.0523300E+4 1.8100858E+4 1.0595033E+4
1.9205400E+4 1.0128500E+4 1.8965376E+4 1.0218334E+4
1.9975500E+4 9.6246700E+3 1.9768307E+4 9.7964686E+3
2.0766300E+4 9.1444200E+3 2.0506085E+4 9.3404353E+3
2.1309500E+4 8.6141700E+3 2.1177419E+4 8.8608766E+3
2.1948300E+4 8.0307400E+3 2.1782955E+4 8.3676509E+3
2.2477900E+4 7.5552700E+3 2.2324903E+4 7.8695222E+3
2.2883200E+4 7.0562100E+3 2.2806628E+4 7.3740038E+3
