T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174148198E+00 1.001172804E+0 1.729753940E-01 1.174148198E+00 1.001172804E+0 1.729753940E-01
295 1.181936406E+00 1.001139812E+0 1.807965940E-01 1.181936406E+00 1.001139812E+0 1.807965940E-01
300 1.189486357E+00 1.001109115E+0 1.883772420E-01 1.189486357E+00 1.001109115E+0 1.883772420E-01
305 1.187227514E+00 1.001080506E+0 1.861470080E-01 1.187227514E+00 1.001080506E+0 1.861470080E-01
310 1.193034028E+00 1.001053802E+0 1.919802260E-01 1.193034028E+00 1.001053802E+0 1.919802260E-01
315 1.195431606E+00 1.001028838E+0 1.944027680E-01 1.195431606E+00 1.001028838E+0 1.944027680E-01
320 1.197341173E+00 1.001005467E+0 1.963357060E-01 1.197341173E+00 1.001005467E+0 1.963357060E-01
325 1.202383034E+00 1.000983559E+0 2.013994750E-01 1.202383034E+00 1.000983559E+0 2.013994750E-01
330 1.206243789E+00 1.000962994E+0 2.052807950E-01 1.206243789E+00 1.000962994E+0 2.052807950E-01
335 1.208592648E+00 1.000943668E+0 2.076489800E-01 1.208592648E+00 1.000943668E+0 2.076489800E-01
340 1.199602583E+00 1.000925485E+0 1.986770980E-01 1.199602583E+00 1.000925485E+0 1.986770980E-01
