T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193289054E+00 1.001533128E+0 1.917559260E-01 1.193289054E+00 1.001533128E+0 1.917559260E-01
295 1.193018919E+00 1.001490000E+0 1.915289190E-01 1.193018919E+00 1.001490000E+0 1.915289190E-01
300 1.200110977E+00 1.001449872E+0 1.986611050E-01 1.200110977E+00 1.001449872E+0 1.986611050E-01
305 1.208576654E+00 1.001412474E+0 2.071641800E-01 1.208576654E+00 1.001412474E+0 2.071641800E-01
310 1.206930869E+00 1.001377566E+0 2.055533030E-01 1.206930869E+00 1.001377566E+0 2.055533030E-01
315 1.209554272E+00 1.001344932E+0 2.082093400E-01 1.209554272E+00 1.001344932E+0 2.082093400E-01
320 1.217294554E+00 1.001314381E+0 2.159801730E-01 1.217294554E+00 1.001314381E+0 2.159801730E-01
325 1.220208670E+00 1.001285742E+0 2.189229280E-01 1.220208670E+00 1.001285742E+0 2.189229280E-01
330 1.226904719E+00 1.001258860E+0 2.256458590E-01 1.226904719E+00 1.001258860E+0 2.256458590E-01
335 1.232804781E+00 1.001233597E+0 2.315711840E-01 1.232804781E+00 1.001233597E+0 2.315711840E-01
340 1.237657554E+00 1.001209827E+0 2.364477270E-01 1.237657554E+00 1.001209827E+0 2.364477270E-01
