T nFsrh nFBsrh dnsrh nF nFB dn
290 1.146643026E+00 1.070515352E+0 7.612767400E-02 1.146643026E+00 1.070515352E+0 7.612767400E-02
295 1.141950101E+00 1.056549611E+0 8.540049000E-02 1.141950101E+00 1.056549611E+0 8.540049000E-02
300 1.120542665E+00 1.045653232E+0 7.488943300E-02 1.120542665E+00 1.045653232E+0 7.488943300E-02
305 1.105290730E+00 1.037095773E+0 6.819495700E-02 1.105290730E+00 1.037095773E+0 6.819495700E-02
310 1.084547849E+00 1.030331538E+0 5.421631100E-02 1.084547849E+00 1.030331538E+0 5.421631100E-02
315 1.056713615E+00 1.024950735E+0 3.176288000E-02 1.056713615E+00 1.024950735E+0 3.176288000E-02
320 1.009179361E+00 1.020643897E+0 -1.146453600E-02 1.009179361E+00 1.020643897E+0 -1.146453600E-02
325 1.007600540E+00 1.017175947E+0 -9.575407000E-03 1.007600540E+00 1.017175947E+0 -9.575407000E-03
330 1.007962381E+00 1.014367251E+0 -6.404870000E-03 1.007962381E+00 1.014367251E+0 -6.404870000E-03
335 1.009694701E+00 1.012079718E+0 -2.385017000E-03 1.009694701E+00 1.012079718E+0 -2.385017000E-03
340 1.015939040E+00 1.010206565E+0 5.732475000E-03 1.015939040E+00 1.010206565E+0 5.732475000E-03
