N x
1.3577694E+0 1.3831271E+21
1.3473916E+0 1.4339487E+21
1.3376772E+0 1.4974534E+21
1.3280073E+0 1.5200324E+21
1.3184423E+0 1.4788837E+21
1.3080871E+0 1.4906100E+21
1.2985344E+0 1.5508312E+21
1.2888042E+0 1.5271394E+21
1.2788038E+0 1.5009536E+21
1.2685726E+0 1.5250096E+21
1.2587357E+0 1.5332173E+21
1.2484493E+0 1.5408675E+21
1.2385541E+0 1.5154779E+21
1.2277549E+0 1.5072065E+21
1.2175760E+0 1.5799492E+21
1.2075717E+0 1.5601871E+21
1.1969612E+0 1.5261898E+21
1.1863158E+0 1.5286279E+21
1.1755480E+0 1.5367117E+21
1.1648217E+0 1.5272559E+21
1.1537177E+0 1.5289196E+21
1.1428107E+0 1.5275552E+21
1.1314707E+0 1.5375336E+21
1.1204944E+0 1.5143092E+21
1.1085769E+0 1.5217382E+21
1.0974857E+0 1.5481457E+21
1.0857165E+0 1.5388138E+21
1.0742477E+0 1.5242760E+21
1.0619945E+0 1.5137685E+21
1.0500983E+0 1.5334323E+21
1.0378770E+0 1.5148350E+21
1.0253980E+0 1.5101503E+21
1.0128001E+0 1.5270773E+21
1.0002932E+0 1.4976601E+21
9.8686912E-1 1.4734812E+21
9.7359246E-1 1.4869142E+21
9.6004299E-1 1.4796000E+21
9.4625365E-1 1.4785208E+21
9.3228639E-1 1.4681498E+21
9.1787815E-1 1.4706494E+21
9.0352209E-1 1.4818177E+21
8.8887150E-1 1.4872028E+21
8.7414768E-1 1.4944372E+21
8.5914337E-1 1.4840790E+21
8.4368611E-1 1.4779336E+21
8.2799869E-1 1.4618930E+21
8.1159362E-1 1.4360575E+21
7.9467232E-1 1.4328144E+21
7.7748573E-1 1.4225029E+21
7.5954661E-1 1.4151935E+21
7.4135623E-1 1.4222175E+21
