N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.865363000E-03 1.559117000E-03 1.338716000E-03 1.174946000E-03
1.600000000E+01 7.910402000E-03 7.532940000E-03 7.218996000E-03 6.993441000E-03
1.700000000E+01 5.246889400E-02 5.421941100E-02 5.585982600E-02 5.758187000E-02
1.549996187E+01 1.191993000E-03 9.175700000E-04 7.407330000E-04 6.180600000E-04
1.649996187E+01 2.247439400E-02 2.259216500E-02 2.278650800E-02 2.309226700E-02
1.674996808E+01 3.491228500E-02 3.560218300E-02 3.647631100E-02 3.731136900E-02
1.624993176E+01 1.399980100E-02 1.374487100E-02 1.362709900E-02 1.355434400E-02
1.574996808E+01 2.837163000E-03 2.413514000E-03 2.042430000E-03 1.720683000E-03
1.524993176E+01 1.136480000E-03 9.182780000E-04 7.713940000E-04 6.631590000E-04
