N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.007200000E-05 9.579000000E-06 9.397000000E-06 9.378000000E-06
1.600000000E+01 5.788700000E-05 5.662500000E-05 5.590000000E-05 5.551700000E-05
1.700000000E+01 2.391070000E-04 2.404860000E-04 2.310650000E-04 2.192480000E-04
1.549996187E+01 2.604200000E-05 2.455600000E-05 2.376100000E-05 2.332400000E-05
1.649996187E+01 1.204400000E-04 1.202150000E-04 1.201410000E-04 1.199730000E-04
1.674996808E+01 1.726530000E-04 1.722180000E-04 1.728020000E-04 1.737700000E-04
1.624993176E+01 8.309800000E-05 8.236000000E-05 8.195500000E-05 8.162000000E-05
1.574996808E+01 3.975900000E-05 3.817300000E-05 3.762900000E-05 3.686200000E-05
1.524993176E+01 1.659800000E-05 1.556600000E-05 1.497800000E-05 1.472400000E-05
