N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.581000000E-06 6.506000000E-06 6.544000000E-06 6.648000000E-06
1.600000000E+01 4.158500000E-05 4.135800000E-05 4.118800000E-05 4.111000000E-05
1.700000000E+01 1.781840000E-04 1.778700000E-04 1.774560000E-04 1.782060000E-04
1.549996187E+01 1.752900000E-05 1.709500000E-05 1.691000000E-05 1.684100000E-05
1.649996187E+01 8.925300000E-05 8.938200000E-05 8.940500000E-05 8.984400000E-05
1.674996808E+01 1.287400000E-04 1.283960000E-04 1.284980000E-04 1.285450000E-04
1.624993176E+01 6.094100000E-05 6.090700000E-05 6.083900000E-05 6.070600000E-05
1.574996808E+01 2.772000000E-05 2.732500000E-05 2.727200000E-05 2.705800000E-05
1.524993176E+01 1.080300000E-05 1.052500000E-05 1.039700000E-05 1.041200000E-05
