N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.269000000E-05 2.875600000E-05 2.640000000E-05 2.497000000E-05
1.600000000E+01 1.568270000E-04 1.427350000E-04 1.362170000E-04 1.321270000E-04
1.700000000E+01 4.993400000E-04 5.020770000E-04 4.975080000E-04 4.941740000E-04
1.549996187E+01 8.205200000E-05 7.257700000E-05 6.663100000E-05 6.261100000E-05
1.649996187E+01 2.710740000E-04 2.625780000E-04 2.580650000E-04 2.551740000E-04
1.674996808E+01 3.666230000E-04 3.608400000E-04 3.589530000E-04 3.631860000E-04
1.624993176E+01 2.058170000E-04 1.940780000E-04 1.883170000E-04 1.813960000E-04
1.574996808E+01 1.160210000E-04 1.043900000E-04 9.851700000E-05 9.214400000E-05
1.524993176E+01 5.515900000E-05 4.859500000E-05 4.435600000E-05 4.245800000E-05
