X Y Yfit
1.003E-1 1.481E-8 1.586E-8 5.550E+2 5.550E+2
1.495E-1 2.591E-8 2.501E-8 5.550E+2 5.550E+2
1.985E-1 3.862E-8 3.787E-8 5.550E+2 5.550E+2
2.470E-1 5.657E-8 5.528E-8 5.550E+2 5.550E+2
3.033E-1 8.433E-8 8.275E-8 5.550E+2 5.550E+2
3.540E-1 1.149E-7 1.157E-7 5.550E+2 5.550E+2
3.978E-1 1.559E-7 1.516E-7 5.550E+2 5.550E+2
4.460E-1 2.058E-7 2.006E-7 5.550E+2 5.550E+2
4.980E-1 2.711E-7 2.660E-7 5.550E+2 5.550E+2
5.491E-1 3.456E-7 3.452E-7 5.550E+2 5.550E+2
6.032E-1 4.345E-7 4.472E-7 5.550E+2 5.550E+2
6.509E-1 5.289E-7 5.547E-7 5.550E+2 5.550E+2
