T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 5.760430E-1 3.795527E+1 8.119360E+1 1.775210E+1 4.933860E-1 3.598008E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
315 002_315 36.807 5.758700E-1 3.790908E+1 8.115910E+1 1.771760E+1 4.930250E-1 3.593651E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
315 003_315 36.807 5.756170E-1 3.784256E+1 8.111020E+1 1.766810E+1 4.925120E-1 3.587344E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
315 004_315 36.807 5.752470E-1 3.774761E+1 8.104220E+1 1.759760E+1 4.917920E-1 3.578272E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
315 005_315 36.807 5.747040E-1 3.761377E+1 8.095010E+1 1.749880E+1 4.908030E-1 3.565340E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
315 006_315 36.807 5.739110E-1 3.742843E+1 8.082980E+1 1.736270E+1 4.894840E-1 3.547151E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
315 007_315 36.807 5.727570E-1 3.717802E+1 8.068150E+1 1.718030E+1 4.877930E-1 3.522047E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
315 008_315 36.807 5.710930E-1 3.685078E+1 8.051310E+1 1.694420E+1 4.857430E-1 3.488295E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
315 009_315 36.807 5.686930E-1 3.644095E+1 8.032170E+1 1.664560E+1 4.827330E-1 3.448205E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
315 010_315 36.807 5.654290E-1 3.595300E+1 8.020720E+1 1.630520E+1 4.792530E-1 3.402212E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
315 011_315 36.807 5.614000E-1 3.540222E+1 8.014370E+1 1.592840E+1 4.758790E-1 3.347154E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
315 012_315 36.807 5.568660E-1 3.480923E+1 8.007960E+1 1.552270E+1 4.717990E-1 3.290108E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
315 013_315 36.807 5.522780E-1 3.419078E+1 8.003790E+1 1.511340E+1 4.678120E-1 3.230663E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
315 014_315 36.807 5.476700E-1 3.355367E+1 7.993700E+1 1.468950E+1 4.639450E-1 3.166216E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 1.000E+16
315 015_315 36.807 5.429640E-1 3.289567E+1 7.985420E+1 1.426290E+1 4.593890E-1 3.104750E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 1.000E+16
315 016_315 36.807 5.380520E-1 3.221056E+1 7.976620E+1 1.382420E+1 4.553440E-1 3.035998E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 1.000E+16
315 017_315 36.807 5.329060E-1 3.149256E+1 7.963530E+1 1.336480E+1 4.503240E-1 2.967828E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 1.000E+16
315 018_315 36.807 5.275340E-1 3.073797E+1 7.953770E+1 1.289730E+1 4.458090E-1 2.893009E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 1.000E+16
315 019_315 36.807 5.219850E-1 2.994493E+1 7.938640E+1 1.240870E+1 4.405090E-1 2.816911E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 1.000E+16
315 020_315 36.807 5.162340E-1 2.911290E+1 7.926830E+1 1.191330E+1 4.356680E-1 2.734488E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 1.000E+16
315 021_315 36.807 5.103870E-1 2.824235E+1 7.908370E+1 1.139960E+1 4.300010E-1 2.651054E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 1.000E+16
315 022_315 36.807 5.043280E-1 2.733477E+1 7.889620E+1 1.087640E+1 4.249810E-1 2.559263E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 1.000E+16
315 023_315 36.807 4.981820E-1 2.639267E+1 7.871300E+1 1.034950E+1 4.188820E-1 2.470733E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 1.000E+16
315 024_315 36.807 4.918990E-1 2.541962E+1 7.846750E+1 9.811500E+0 4.132910E-1 2.373990E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 1.000E+16
315 025_315 36.807 4.854380E-1 2.442026E+1 7.824230E+1 9.275300E+0 4.072130E-1 2.277745E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 1.000E+16
