fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_295 001_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.594050592E-16 1.000000000E+20 1.239152376E+00 2.233348593E-16 1.003741577E-03 
001_295_SRH 001_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.442969389E-16 1.000000000E+20 1.260862257E+00 2.247199790E-16 2.168762948E-03 
002_295 002_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.246275895E-16 1.000000000E+20 1.241000350E+00 3.263256211E-16 1.218170336E-03 
002_295_SRH 002_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.109167933E-16 1.000000000E+20 1.261252727E+00 3.301797426E-16 2.178496164E-03 
003_295 003_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.216217018E-16 1.000000000E+20 1.249979547E+00 4.796793656E-16 1.424870020E-03 
003_295_SRH 003_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.077060952E-16 1.000000000E+20 1.261823207E+00 4.853597914E-16 2.193377865E-03 
004_295 004_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.608389885E-16 1.000000000E+20 1.254254149E+00 7.041009254E-16 1.619548340E-03 
004_295_SRH 004_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.476774223E-16 1.000000000E+20 1.262654901E+00 7.139619333E-16 2.216483157E-03 
005_295 005_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.592503498E-16 1.000000000E+20 1.254962421E+00 1.031986860E-15 1.784247458E-03 
005_295_SRH 005_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.483571078E-16 1.000000000E+20 1.262818342E+00 1.048157542E-15 2.239557725E-03 
006_295 006_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.141097784E-15 1.000000000E+20 1.255487985E+00 1.513138044E-15 1.929812830E-03 
006_295_SRH 006_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.334167859E-16 1.000000000E+20 1.262901231E+00 1.538260141E-15 2.271305954E-03 
007_295 007_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.535908409E-15 1.000000000E+20 1.255903442E+00 2.219125882E-15 2.063089245E-03 
007_295_SRH 007_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.332786199E-15 1.000000000E+20 1.263017000E+00 2.257397042E-15 2.317143846E-03 
008_295 008_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.086038591E-15 1.000000000E+20 1.262288815E+00 3.310866276E-15 2.206459506E-03 
008_295_SRH 008_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.881725307E-15 1.000000000E+20 1.263175296E+00 3.312483739E-15 2.382855128E-03 
009_295 009_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.817186916E-15 1.000000000E+20 1.263092746E+00 4.862788247E-15 2.349417368E-03 
009_295_SRH 009_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.617350965E-15 1.000000000E+20 1.263385728E+00 4.860266998E-15 2.476132477E-03 
010_295 010_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.765263191E-15 1.000000000E+20 1.263461458E+00 7.132972735E-15 2.511838139E-03 
010_295_SRH 010_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.571790131E-15 1.000000000E+20 1.263655174E+00 7.130535890E-15 2.606792054E-03 
011_295 011_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.948691866E-15 1.000000000E+20 1.263857207E+00 1.046253425E-14 2.713976810E-03 
011_295_SRH 011_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.762876685E-15 1.000000000E+20 1.263984256E+00 1.046019897E-14 2.786667548E-03 
012_295 012_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.363436086E-15 1.000000000E+20 1.264281316E+00 1.534559476E-14 2.971786499E-03 
012_295_SRH 012_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.186288930E-15 1.000000000E+20 1.264364024E+00 1.534337506E-14 3.028986737E-03 
013_295 013_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.105998505E-15 1.000000000E+20 1.276174206E+00 2.273776687E-14 3.315740207E-03 
013_295_SRH 013_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.944560517E-15 1.000000000E+20 1.276882452E+00 2.274940533E-14 3.363039830E-03 
014_295 014_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.003200374E-14 1.000000000E+20 1.279867316E+00 3.338481739E-14 3.674475224E-03 
014_295_SRH 014_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.919449329E-15 1.000000000E+20 1.281537380E+00 3.339217300E-14 3.704013651E-03 
015_295 015_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.218018625E-14 1.000000000E+20 1.283258906E+00 4.901022123E-14 4.108894710E-03 
015_295_SRH 015_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.202931808E-14 1.000000000E+20 1.283284694E+00 4.900851454E-14 4.137248783E-03 
016_295 016_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.441492821E-14 1.000000000E+20 1.283736264E+00 7.191320598E-14 4.616779790E-03 
016_295_SRH 016_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.427101107E-14 1.000000000E+20 1.283753149E+00 7.191161404E-14 4.641267270E-03 
017_295 017_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.728934113E-14 1.000000000E+20 1.296639788E+00 1.068672266E-13 5.238090724E-03 
017_295_SRH 017_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.715097875E-14 1.000000000E+20 1.296651996E+00 1.068658859E-13 5.257355983E-03 
018_295 018_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.001439506E-14 1.000000000E+20 1.296984014E+00 1.568246581E-13 5.824593331E-03 
018_295_SRH 018_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.988002247E-14 1.000000000E+20 1.296992754E+00 1.568241298E-13 5.841675265E-03 
019_295 019_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.285588487E-14 1.000000000E+20 1.297241714E+00 2.301293923E-13 6.475196925E-03 
019_295_SRH 019_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.272429397E-14 1.000000000E+20 1.297250637E+00 2.301308011E-13 6.490730091E-03 
