T d154 d184 d214 d244
d 150 180 210 240
290 1.204251363E+00 1.201237827E+00 1.198380188E+00 1.196362414E+00
295 1.205707235E+00 1.202914673E+00 1.200294980E+00 1.198411811E+00
300 1.207189182E+00 1.204614229E+00 1.202320630E+00 1.200071328E+00
305 1.209317204E+00 1.206650741E+00 1.204433276E+00 1.202273860E+00
310 1.211368795E+00 1.208552091E+00 1.206182776E+00 1.203793761E+00
315 1.212656464E+00 1.209490626E+00 1.206798337E+00 1.204099956E+00
320 1.212859934E+00 1.209063822E+00 1.205833319E+00 1.202551754E+00
325 1.209807629E+00 1.204870254E+00 1.200601572E+00 1.196348151E+00
330 1.199289809E+00 1.192138393E+00 1.185907399E+00 1.179955572E+00
335 1.173653138E+00 1.162496047E+00 1.152692833E+00 1.143647143E+00
340 1.119382487E+00 1.101378966E+00 1.085877619E+00 1.072073119E+00
