T d154 d184 d214 d244
d 150 180 210 240
290 1.242267684E+00 1.242406487E+00 1.242524155E+00 1.242271062E+00
295 1.242306470E+00 1.242523708E+00 1.242550992E+00 1.242559194E+00
300 1.243282831E+00 1.243418449E+00 1.243491315E+00 1.243531494E+00
305 1.244752368E+00 1.244773371E+00 1.244841495E+00 1.244944485E+00
310 1.247167478E+00 1.246942835E+00 1.247142121E+00 1.247180767E+00
315 1.250026764E+00 1.249617219E+00 1.249677487E+00 1.249820239E+00
320 1.252748191E+00 1.252348612E+00 1.252356849E+00 1.252424359E+00
325 1.255716863E+00 1.255338755E+00 1.255135294E+00 1.255296293E+00
330 1.258576287E+00 1.258160134E+00 1.257909596E+00 1.257866015E+00
335 1.260785402E+00 1.260302756E+00 1.259977785E+00 1.259825908E+00
340 1.262700004E+00 1.262077204E+00 1.261614021E+00 1.261058001E+00
