Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.184342707E+00 1.189712894E+00 -5.370187000E-03 1.183462362E+00 1.187462953E+00 -4.000591000E-03 8.803450000E-04 2.249941000E-03
1.500000000E+01 1.016672606E+01 1.184559582E+00 1.189741109E+00 -5.181527000E-03 1.183954180E+00 1.188164976E+00 -4.210796000E-03 6.054020000E-04 1.576133000E-03
1.500000000E+01 1.033324570E+01 1.184872170E+00 1.189782388E+00 -4.910218000E-03 1.184456358E+00 1.188685885E+00 -4.229527000E-03 4.158120000E-04 1.096503000E-03
1.500000000E+01 1.049996187E+01 1.185319076E+00 1.189842747E+00 -4.523671000E-03 1.185033510E+00 1.189083331E+00 -4.049821000E-03 2.855660000E-04 7.594160000E-04
1.500000000E+01 1.066670514E+01 1.185950624E+00 1.189930892E+00 -3.980268000E-03 1.185754283E+00 1.189406195E+00 -3.651912000E-03 1.963410000E-04 5.246970000E-04
1.500000000E+01 1.083333839E+01 1.186828537E+00 1.190059351E+00 -3.230814000E-03 1.186693175E+00 1.189697005E+00 -3.003830000E-03 1.353620000E-04 3.623460000E-04
1.500000000E+01 1.100000000E+01 1.188021407E+00 1.190245973E+00 -2.224566000E-03 1.187927646E+00 1.189995391E+00 -2.067745000E-03 9.376100000E-05 2.505820000E-04
1.500000000E+01 1.116672606E+01 1.189593213E+00 1.190515857E+00 -9.226440000E-04 1.189527765E+00 1.190341972E+00 -8.142070000E-04 6.544800000E-05 1.738850000E-04
1.500000000E+01 1.133324570E+01 1.191583722E+00 1.190903654E+00 6.800680000E-04 1.191537508E+00 1.190782277E+00 7.552310000E-04 4.621400000E-05 1.213770000E-04
1.500000000E+01 1.149996187E+01 1.193985818E+00 1.191464727E+00 2.521091000E-03 1.193952635E+00 1.191378709E+00 2.573926000E-03 3.318300000E-05 8.601800000E-05
1.500000000E+01 1.166670514E+01 1.196734330E+00 1.192252857E+00 4.481473000E-03 1.196709971E+00 1.192191219E+00 4.518752000E-03 2.435900000E-05 6.163800000E-05
1.500000000E+01 1.183333839E+01 1.199724254E+00 1.193323774E+00 6.400480000E-03 1.199705885E+00 1.193279125E+00 6.426760000E-03 1.836900000E-05 4.464900000E-05
1.500000000E+01 1.200000000E+01 1.202858244E+00 1.194785232E+00 8.073012000E-03 1.202843969E+00 1.194752137E+00 8.091832000E-03 1.427500000E-05 3.309500000E-05
1.500000000E+01 1.216672606E+01 1.206091066E+00 1.196695512E+00 9.395554000E-03 1.206079630E+00 1.196670363E+00 9.409267000E-03 1.143600000E-05 2.514900000E-05
1.500000000E+01 1.233324570E+01 1.209433831E+00 1.199140433E+00 1.029339800E-02 1.209424409E+00 1.199120749E+00 1.030366000E-02 9.422000000E-06 1.968400000E-05
1.500000000E+01 1.249996187E+01 1.212920701E+00 1.202148329E+00 1.077237200E-02 1.212912755E+00 1.202132464E+00 1.078029100E-02 7.946000000E-06 1.586500000E-05
1.500000000E+01 1.266670514E+01 1.216575520E+00 1.205712133E+00 1.086338700E-02 1.216568706E+00 1.205699016E+00 1.086969000E-02 6.814000000E-06 1.311700000E-05
1.500000000E+01 1.283333839E+01 1.220401693E+00 1.209770653E+00 1.063104000E-02 1.220395787E+00 1.209759605E+00 1.063618200E-02 5.906000000E-06 1.104800000E-05
1.500000000E+01 1.300000000E+01 1.224386557E+00 1.214249421E+00 1.013713600E-02 1.224381418E+00 1.214240005E+00 1.014141300E-02 5.139000000E-06 9.416000000E-06
1.549996187E+01 1.000000000E+01 1.218423512E+00 1.196411690E+00 2.201182200E-02 1.215288374E+00 1.192318451E+00 2.296992300E-02 3.135138000E-03 4.093239000E-03
1.549996187E+01 1.016672606E+01 1.218501900E+00 1.196465574E+00 2.203632600E-02 1.216291931E+00 1.193542930E+00 2.274900100E-02 2.209969000E-03 2.922644000E-03
1.549996187E+01 1.033324570E+01 1.218615866E+00 1.196544258E+00 2.207160800E-02 1.217069309E+00 1.194479622E+00 2.258968700E-02 1.546557000E-03 2.064636000E-03
1.549996187E+01 1.049996187E+01 1.218780972E+00 1.196659007E+00 2.212196500E-02 1.217703536E+00 1.195211148E+00 2.249238800E-02 1.077436000E-03 1.447859000E-03
1.549996187E+01 1.066670514E+01 1.219018860E+00 1.196825942E+00 2.219291800E-02 1.218269618E+00 1.195814777E+00 2.245484100E-02 7.492420000E-04 1.011165000E-03
1.549996187E+01 1.083333839E+01 1.219358986E+00 1.197067864E+00 2.229112200E-02 1.218837515E+00 1.196362414E+00 2.247510100E-02 5.214710000E-04 7.054500000E-04
1.549996187E+01 1.100000000E+01 1.219840144E+00 1.197416522E+00 2.242362200E-02 1.219475832E+00 1.196923339E+00 2.255249300E-02 3.643120000E-04 4.931830000E-04
1.549996187E+01 1.116672606E+01 1.220511292E+00 1.197915074E+00 2.259621800E-02 1.220254949E+00 1.197568406E+00 2.268654300E-02 2.563430000E-04 3.466680000E-04
1.549996187E+01 1.133324570E+01 1.221430798E+00 1.198620201E+00 2.281059700E-02 1.221248389E+00 1.198374244E+00 2.287414500E-02 1.824090000E-04 2.459570000E-04
1.549996187E+01 1.149996187E+01 1.222663347E+00 1.199617671E+00 2.304567600E-02 1.222531448E+00 1.199439785E+00 2.309166300E-02 1.318990000E-04 1.778860000E-04
1.549996187E+01 1.166670514E+01 1.224274369E+00 1.200958868E+00 2.331550100E-02 1.224176929E+00 1.200828827E+00 2.334810200E-02 9.744000000E-05 1.300410000E-04
1.549996187E+01 1.183333839E+01 1.226322346E+00 1.202746369E+00 2.357597700E-02 1.226248434E+00 1.202648817E+00 2.359961700E-02 7.391200000E-05 9.755200000E-05
1.549996187E+01 1.200000000E+01 1.228849746E+00 1.205058766E+00 2.379098000E-02 1.228791994E+00 1.204983529E+00 2.380846500E-02 5.775200000E-05 7.523700000E-05
1.549996187E+01 1.216672606E+01 1.231873683E+00 1.207954507E+00 2.391917600E-02 1.231827186E+00 1.207894738E+00 2.393244800E-02 4.649700000E-05 5.976900000E-05
1.549996187E+01 1.233324570E+01 1.235379654E+00 1.211441743E+00 2.393791100E-02 1.235341217E+00 1.211392946E+00 2.394827100E-02 3.843700000E-05 4.879700000E-05
1.549996187E+01 1.249996187E+01 1.239324058E+00 1.215486585E+00 2.383747300E-02 1.239291653E+00 1.215445856E+00 2.384579700E-02 3.240500000E-05 4.072900000E-05
1.549996187E+01 1.266670514E+01 1.243647451E+00 1.220019744E+00 2.362770700E-02 1.243619789E+00 1.219985237E+00 2.363455200E-02 2.766200000E-05 3.450700000E-05
1.549996187E+01 1.283333839E+01 1.248291290E+00 1.224957724E+00 2.333356600E-02 1.248267546E+00 1.224928237E+00 2.333930900E-02 2.374400000E-05 2.948700000E-05
1.549996187E+01 1.300000000E+01 1.253206679E+00 1.230228673E+00 2.297800600E-02 1.253186293E+00 1.230203447E+00 2.298284600E-02 2.038600000E-05 2.522600000E-05
1.600000000E+01 1.000000000E+01 1.240316060E+00 1.207846177E+00 3.246988300E-02 1.230801995E+00 1.201718754E+00 2.908324100E-02 9.514065000E-03 6.127423000E-03
1.600000000E+01 1.016672606E+01 1.240408662E+00 1.207972564E+00 3.243609800E-02 1.233296021E+00 1.203540919E+00 2.975510200E-02 7.112641000E-03 4.431645000E-03
1.600000000E+01 1.033324570E+01 1.240543574E+00 1.208155877E+00 3.238769700E-02 1.235320034E+00 1.204985408E+00 3.033462600E-02 5.223540000E-03 3.170469000E-03
1.600000000E+01 1.049996187E+01 1.240739630E+00 1.208420574E+00 3.231905600E-02 1.236958722E+00 1.206169474E+00 3.078924800E-02 3.780908000E-03 2.251100000E-03
