Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.046985636E+00 1.017068845E+00 2.991679100E-02 1.042976291E+00 1.015252089E+00 2.772420200E-02 4.009345000E-03 1.816756000E-03
1.500000000E+01 1.016672606E+01 1.046769829E+00 1.017046936E+00 2.972289300E-02 1.043965062E+00 1.015763487E+00 2.820157500E-02 2.804767000E-03 1.283449000E-03
1.500000000E+01 1.033324570E+01 1.046456892E+00 1.017015112E+00 2.944178000E-02 1.044514944E+00 1.016118349E+00 2.839659500E-02 1.941948000E-03 8.967630000E-04
1.500000000E+01 1.049996187E+01 1.046005661E+00 1.016969114E+00 2.903654700E-02 1.044672401E+00 1.016347537E+00 2.832486400E-02 1.333260000E-03 6.215770000E-04
1.500000000E+01 1.066670514E+01 1.045360342E+00 1.016903105E+00 2.845723700E-02 1.044451814E+00 1.016474767E+00 2.797704700E-02 9.085280000E-04 4.283380000E-04
1.500000000E+01 1.083333839E+01 1.044448401E+00 1.016809386E+00 2.763901500E-02 1.043833897E+00 1.016515459E+00 2.731843800E-02 6.145040000E-04 2.939270000E-04
1.500000000E+01 1.100000000E+01 1.043181758E+00 1.016678402E+00 2.650335600E-02 1.042769556E+00 1.016477338E+00 2.629221800E-02 4.122020000E-04 2.010640000E-04
1.500000000E+01 1.116672606E+01 1.041465717E+00 1.016499568E+00 2.496614900E-02 1.041191963E+00 1.016362345E+00 2.482961800E-02 2.737540000E-04 1.372230000E-04
1.500000000E+01 1.133324570E+01 1.039222300E+00 1.016263827E+00 2.295847300E-02 1.039042729E+00 1.016170318E+00 2.287241100E-02 1.795710000E-04 9.350900000E-05
1.500000000E+01 1.149996187E+01 1.036434744E+00 1.015969280E+00 2.046546400E-02 1.036318702E+00 1.015905586E+00 2.041311600E-02 1.160420000E-04 6.369400000E-05
1.500000000E+01 1.166670514E+01 1.033212202E+00 1.015631425E+00 1.758077700E-02 1.033138429E+00 1.015587972E+00 1.755045700E-02 7.377300000E-05 4.345300000E-05
1.500000000E+01 1.183333839E+01 1.029851898E+00 1.015297822E+00 1.455407600E-02 1.029805617E+00 1.015268013E+00 1.453760400E-02 4.628100000E-05 2.980900000E-05
1.500000000E+01 1.200000000E+01 1.026841723E+00 1.015062653E+00 1.177907000E-02 1.026812704E+00 1.015041945E+00 1.177075900E-02 2.901900000E-05 2.070800000E-05
1.500000000E+01 1.216672606E+01 1.024737556E+00 1.015070811E+00 9.666745000E-03 1.024718875E+00 1.015056079E+00 9.662796000E-03 1.868100000E-05 1.473200000E-05
1.500000000E+01 1.233324570E+01 1.023928233E+00 1.015498424E+00 8.429809000E-03 1.023915452E+00 1.015487538E+00 8.427914000E-03 1.278100000E-05 1.088600000E-05
1.500000000E+01 1.249996187E+01 1.024459397E+00 1.016509404E+00 7.949993000E-03 1.024449910E+00 1.016500939E+00 7.948971000E-03 9.487000000E-06 8.465000000E-06
1.500000000E+01 1.266670514E+01 1.026105356E+00 1.018211379E+00 7.893977000E-03 1.026097776E+00 1.018204421E+00 7.893355000E-03 7.580000000E-06 6.958000000E-06
1.500000000E+01 1.283333839E+01 1.028608039E+00 1.020645306E+00 7.962733000E-03 1.028601669E+00 1.020639295E+00 7.962374000E-03 6.370000000E-06 6.011000000E-06
1.500000000E+01 1.300000000E+01 1.031835499E+00 1.023815381E+00 8.020118000E-03 1.031829986E+00 1.023809997E+00 8.019989000E-03 5.513000000E-06 5.384000000E-06
1.549996187E+01 1.000000000E+01 1.009798118E+00 1.063286842E+00 -5.348872400E-02 1.008428015E+00 1.062431416E+00 -5.400340100E-02 1.370103000E-03 8.554260000E-04
1.549996187E+01 1.016672606E+01 1.009777694E+00 1.064170380E+00 -5.439268600E-02 1.008796044E+00 1.063610743E+00 -5.481469900E-02 9.816500000E-04 5.596370000E-04
1.549996187E+01 1.033324570E+01 1.009748695E+00 1.065452315E+00 -5.570362000E-02 1.009055410E+00 1.065077913E+00 -5.602250300E-02 6.932850000E-04 3.744020000E-04
1.549996187E+01 1.049996187E+01 1.009708174E+00 1.067302258E+00 -5.759408400E-02 1.009223613E+00 1.067044513E+00 -5.782090000E-02 4.845610000E-04 2.577450000E-04
1.549996187E+01 1.066670514E+01 1.009652911E+00 1.069951063E+00 -6.029815200E-02 1.009316645E+00 1.069767455E+00 -6.045081000E-02 3.362660000E-04 1.836080000E-04
1.549996187E+01 1.083333839E+01 1.009580297E+00 1.073700727E+00 -6.412043000E-02 1.009347963E+00 1.073564638E+00 -6.421667500E-02 2.323340000E-04 1.360890000E-04
1.549996187E+01 1.100000000E+01 1.009490382E+00 1.078922021E+00 -6.943163900E-02 1.009330134E+00 1.078816473E+00 -6.948633900E-02 1.602480000E-04 1.055480000E-04
1.549996187E+01 1.116672606E+01 1.009389755E+00 1.086022724E+00 -7.663296900E-02 1.009279065E+00 1.085936710E+00 -7.665764500E-02 1.106900000E-04 8.601400000E-05
1.549996187E+01 1.133324570E+01 1.009297680E+00 1.095361784E+00 -8.606410400E-02 1.009220766E+00 1.095288065E+00 -8.606729900E-02 7.691400000E-05 7.371900000E-05
1.549996187E+01 1.149996187E+01 1.009253577E+00 1.107088781E+00 -9.783520400E-02 1.009199448E+00 1.107022693E+00 -9.782324500E-02 5.412900000E-05 6.608800000E-05
