cprpf1Mn1.dat - 4.4.2024  :45234000
T=295.01 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 4.4.2024  :45326000
T=295.00 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 4.4.2024  :45420000
T=295.00 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 4.4.2024  :45512000
T=294.99 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 4.4.2024  :45606000
T=294.99 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 4.4.2024  :45700000
T=295.00 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 4.4.2024  :45818000
T=295.02 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 4.4.2024  :45910000
T=295.07 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 4.4.2024  :46004000
T=295.07 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 4.4.2024  :46098000
T=295.06 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 4.4.2024  :46192000
T=295.05 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 4.4.2024  :46286000
T=295.07 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 4.4.2024  :46590000
T=295.06 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 4.4.2024  :46842000
T=295.09 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 4.4.2024  :47026000
T=295.12 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 4.4.2024  :47166000
T=295.11 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 4.4.2024  :47308000
T=295.16 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 4.4.2024  :47448000
T=295.16 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 4.4.2024  :47590000
T=295.17 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 4.4.2024  :47730000
T=295.17 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 4.4.2024  :47872000
T=295.20 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 4.4.2024  :48012000
T=295.18 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 4.4.2024  :48154000
T=295.16 f=1000000 Vb=0.4 Vm=0.01 Im=10

i1.dat - 5.4.2024  :41318000
T=296.05

i2.dat - 5.4.2024  :41344000
T=296.08

i3.dat - 5.4.2024  :41364000
T=296.10

