N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.198195116E+00 1.198007261E+00 1.197473710E+00 1.194858484E+00 1.186658265E+00 1.164138539E+00 1.111398640E+00 1.015793753E+00 1.016603365E+00 1.019733340E+00 1.025943775E+00
1.600000000E+01 1.216158164E+00 1.218448413E+00 1.221006803E+00 1.223356138E+00 1.226344489E+00 1.229027992E+00 1.230952590E+00 1.232859711E+00 1.234079079E+00 1.233589256E+00 1.231849588E+00
1.700000000E+01 1.233687450E+00 1.236633432E+00 1.239381314E+00 1.241020620E+00 1.242775909E+00 1.243861918E+00 1.242875520E+00 1.241899607E+00 1.239794907E+00 1.235105590E+00 1.230859081E+00
1.549996187E+01 1.205151623E+00 1.206569327E+00 1.208005312E+00 1.210134813E+00 1.212207843E+00 1.213515730E+00 1.213740917E+00 1.210627692E+00 1.199795577E+00 1.173297225E+00 1.117178121E+00
1.649996187E+01 1.215776594E+00 1.219158592E+00 1.222146601E+00 1.225715805E+00 1.229061701E+00 1.231239967E+00 1.233598522E+00 1.235359262E+00 1.235378782E+00 1.235578699E+00 1.234904991E+00
1.674996808E+01 1.221048187E+00 1.224414342E+00 1.227238047E+00 1.230354400E+00 1.233017878E+00 1.234421466E+00 1.235998635E+00 1.236690939E+00 1.235306079E+00 1.234231550E+00 1.232222421E+00
1.624993176E+01 1.216181387E+00 1.219078691E+00 1.222292302E+00 1.225156615E+00 1.228443456E+00 1.231506736E+00 1.233496354E+00 1.235520413E+00 1.236953900E+00 1.236771338E+00 1.236448836E+00
1.574996808E+01 1.211731597E+00 1.212853769E+00 1.214987394E+00 1.217368724E+00 1.219859322E+00 1.221857924E+00 1.223875905E+00 1.224991363E+00 1.224111795E+00 1.220122665E+00 1.212106997E+00
1.524993176E+01 1.201986239E+00 1.202546524E+00 1.203798143E+00 1.204936492E+00 1.205111420E+00 1.202068349E+00 1.192454402E+00 1.166834277E+00 1.110038154E+00 1.011874077E+00 1.012589700E+00
