T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.191973865E+00 1.195500121E+00 1.198668818E+00 1.205393586E+00 1.210524377E+00 1.210881274E+00 1.210533003E+00 1.216207686E+00 1.229170802E+00
295 1.192178625E+00 1.196677703E+00 1.200609250E+00 1.207206181E+00 1.213103730E+00 1.213842915E+00 1.213780343E+00 1.219190364E+00 1.231594132E+00
300 1.191617483E+00 1.198253936E+00 1.202617853E+00 1.209565166E+00 1.215738292E+00 1.216850922E+00 1.216353623E+00 1.221196977E+00 1.233581040E+00
305 1.188042372E+00 1.199277201E+00 1.204751746E+00 1.211961258E+00 1.217806602E+00 1.219189328E+00 1.219248648E+00 1.223444771E+00 1.234164817E+00
310 1.176770301E+00 1.198799221E+00 1.206582691E+00 1.214131337E+00 1.220176736E+00 1.221803342E+00 1.221625214E+00 1.225062439E+00 1.234763162E+00
315 1.146796879E+00 1.194208490E+00 1.207203094E+00 1.215508684E+00 1.222210292E+00 1.223825956E+00 1.222619011E+00 1.225016274E+00 1.234501688E+00
320 1.079060527E+00 1.180609436E+00 1.206181199E+00 1.216691025E+00 1.223025940E+00 1.224683001E+00 1.223672235E+00 1.225103811E+00 1.231832388E+00
325 1.012693768E+00 1.146409708E+00 1.200672499E+00 1.216638697E+00 1.223813694E+00 1.225351251E+00 1.223960859E+00 1.224237655E+00 1.229307064E+00
330 1.014103455E+00 1.074486046E+00 1.185150195E+00 1.213837463E+00 1.223473275E+00 1.225364728E+00 1.222268807E+00 1.221053091E+00 1.225404709E+00
335 1.017718209E+00 1.009608002E+00 1.150040398E+00 1.207046926E+00 1.221116707E+00 1.223390777E+00 1.220720765E+00 1.218062745E+00 1.218607551E+00
340 1.024303154E+00 1.010734072E+00 1.079727229E+00 1.190637495E+00 1.217197583E+00 1.221259708E+00 1.218212915E+00 1.214070287E+00 1.212419814E+00
