d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.026940830E+00 1.016750769E+00 1.019006100E-02 1.026904984E+00 1.016718724E+00 1.018626000E-02 3.584600000E-05 3.204500000E-05
150 1.549996187E+01 1.097201862E+00 1.208903626E+00 -1.117017640E-01 1.097230563E+00 1.208809954E+00 -1.115793910E-01 -2.870100000E-05 9.367200000E-05
150 1.600000000E+01 1.260288250E+00 1.241343166E+00 1.894508400E-02 1.260101259E+00 1.241131939E+00 1.896932000E-02 1.869910000E-04 2.112270000E-04
150 1.649996187E+01 1.304630120E+00 1.254789689E+00 4.984043100E-02 1.304003535E+00 1.254416833E+00 4.958670200E-02 6.265850000E-04 3.728560000E-04
150 1.700000000E+01 1.346361574E+00 1.282933821E+00 6.342775300E-02 1.344157001E+00 1.282291391E+00 6.186561000E-02 2.204573000E-03 6.424300000E-04
180 1.500000000E+01 1.024051984E+00 1.015205534E+00 8.846450000E-03 1.024023979E+00 1.015180203E+00 8.843776000E-03 2.800500000E-05 2.533100000E-05
180 1.549996187E+01 1.100105706E+00 1.205448862E+00 -1.053431560E-01 1.100127921E+00 1.205359422E+00 -1.052315010E-01 -2.221500000E-05 8.944000000E-05
180 1.600000000E+01 1.258959187E+00 1.239114390E+00 1.984479700E-02 1.258780659E+00 1.238913135E+00 1.986752400E-02 1.785280000E-04 2.012550000E-04
180 1.649996187E+01 1.304183940E+00 1.254034041E+00 5.014989900E-02 1.303588036E+00 1.253671164E+00 4.991687200E-02 5.959040000E-04 3.628770000E-04
180 1.700000000E+01 1.345261511E+00 1.283150134E+00 6.211137700E-02 1.343153105E+00 1.282511857E+00 6.064124800E-02 2.108406000E-03 6.382770000E-04
210 1.500000000E+01 1.021766531E+00 1.014069887E+00 7.696644000E-03 1.021743840E+00 1.014048950E+00 7.694890000E-03 2.269100000E-05 2.093700000E-05
210 1.549996187E+01 1.105763845E+00 1.203124681E+00 -9.736083600E-02 1.105778085E+00 1.203037371E+00 -9.725928600E-02 -1.424000000E-05 8.731000000E-05
210 1.600000000E+01 1.256502330E+00 1.237514015E+00 1.898831500E-02 1.256328668E+00 1.237318778E+00 1.900989000E-02 1.736620000E-04 1.952370000E-04
210 1.649996187E+01 1.303303151E+00 1.253471197E+00 4.983195400E-02 1.302728098E+00 1.253115513E+00 4.961258500E-02 5.750530000E-04 3.556840000E-04
210 1.700000000E+01 1.344107742E+00 1.283105035E+00 6.100270700E-02 1.342056866E+00 1.282469623E+00 5.958724300E-02 2.050876000E-03 6.354120000E-04
240 1.500000000E+01 1.020029271E+00 1.013204560E+00 6.824711000E-03 1.020010214E+00 1.013186635E+00 6.823579000E-03 1.905700000E-05 1.792500000E-05
240 1.549996187E+01 1.110296773E+00 1.201058293E+00 -9.076152000E-02 1.110302847E+00 1.200971751E+00 -9.066890400E-02 -6.074000000E-06 8.654200000E-05
240 1.600000000E+01 1.257220524E+00 1.236835033E+00 2.038549100E-02 1.257049284E+00 1.236644220E+00 2.040506400E-02 1.712400000E-04 1.908130000E-04
240 1.649996187E+01 1.302773791E+00 1.253298691E+00 4.947510000E-02 1.302210784E+00 1.252946196E+00 4.926458800E-02 5.630070000E-04 3.524950000E-04
240 1.700000000E+01 1.344089606E+00 1.282907088E+00 6.118251800E-02 1.342069830E+00 1.282269836E+00 5.979999400E-02 2.019776000E-03 6.372520000E-04
