d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.025179590E+00 1.016959918E+00 8.219672000E-03 1.025156182E+00 1.016937178E+00 8.219004000E-03 2.340800000E-05 2.274000000E-05
150 1.549996187E+01 1.123739439E+00 1.211590016E+00 -8.785057700E-02 1.123750558E+00 1.211523276E+00 -8.777271800E-02 -1.111900000E-05 6.674000000E-05
150 1.600000000E+01 1.264785255E+00 1.243636026E+00 2.114922900E-02 1.264652923E+00 1.243489136E+00 2.116378700E-02 1.323320000E-04 1.468900000E-04
150 1.649996187E+01 1.307092928E+00 1.258707200E+00 4.838572800E-02 1.306646230E+00 1.258446544E+00 4.819968600E-02 4.466980000E-04 2.606560000E-04
150 1.700000000E+01 1.349045325E+00 1.287632833E+00 6.141249200E-02 1.347410817E+00 1.287174808E+00 6.023600900E-02 1.634508000E-03 4.580250000E-04
180 1.500000000E+01 1.022456599E+00 1.015473662E+00 6.982937000E-03 1.022438234E+00 1.015455439E+00 6.982795000E-03 1.836500000E-05 1.822300000E-05
180 1.549996187E+01 1.127957204E+00 1.208816071E+00 -8.085886700E-02 1.127961423E+00 1.208751507E+00 -8.079008400E-02 -4.219000000E-06 6.456400000E-05
180 1.600000000E+01 1.264005970E+00 1.241997024E+00 2.200894600E-02 1.263878710E+00 1.241856675E+00 2.202203500E-02 1.272600000E-04 1.403490000E-04
180 1.649996187E+01 1.307095565E+00 1.258284746E+00 4.881081900E-02 1.306669503E+00 1.258029808E+00 4.863969500E-02 4.260620000E-04 2.549380000E-04
180 1.700000000E+01 1.348296111E+00 1.287889088E+00 6.040702300E-02 1.346724376E+00 1.287432713E+00 5.929166300E-02 1.571735000E-03 4.563750000E-04
210 1.500000000E+01 1.020541268E+00 1.014424026E+00 6.117242000E-03 1.020526142E+00 1.014408730E+00 6.117412000E-03 1.512600000E-05 1.529600000E-05
210 1.549996187E+01 1.132886816E+00 1.206993028E+00 -7.410621200E-02 1.132883968E+00 1.206929204E+00 -7.404523600E-02 2.848000000E-06 6.382400000E-05
210 1.600000000E+01 1.261847197E+00 1.240872496E+00 2.097470100E-02 1.261722668E+00 1.240735894E+00 2.098677400E-02 1.245290000E-04 1.366020000E-04
210 1.649996187E+01 1.306546200E+00 1.257899258E+00 4.864694200E-02 1.306133846E+00 1.257648241E+00 4.848560500E-02 4.123540000E-04 2.510170000E-04
210 1.700000000E+01 1.347387978E+00 1.287856340E+00 5.953163800E-02 1.345851919E+00 1.287401241E+00 5.845067800E-02 1.536059000E-03 4.550990000E-04
240 1.500000000E+01 1.019264568E+00 1.013666215E+00 5.598353000E-03 1.019251527E+00 1.013652892E+00 5.598635000E-03 1.304100000E-05 1.332300000E-05
240 1.549996187E+01 1.135715387E+00 1.205260574E+00 -6.954518700E-02 1.135706197E+00 1.205196599E+00 -6.949040200E-02 9.190000000E-06 6.397500000E-05
240 1.600000000E+01 1.262725421E+00 1.240553330E+00 2.217209100E-02 1.262602186E+00 1.240419292E+00 2.218289400E-02 1.232350000E-04 1.340380000E-04
240 1.649996187E+01 1.306256280E+00 1.257823416E+00 4.843286400E-02 1.305851194E+00 1.257573637E+00 4.827755700E-02 4.050860000E-04 2.497790000E-04
240 1.700000000E+01 1.347532177E+00 1.287659123E+00 5.987305400E-02 1.346013348E+00 1.287202025E+00 5.881132300E-02 1.518829000E-03 4.570980000E-04
