d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.030261850E+00 1.016609197E+00 1.365265300E-02 1.030178393E+00 1.016543230E+00 1.363516300E-02 8.345700000E-05 6.596700000E-05
150 1.524993176E+01 1.015576022E+00 1.002807378E+00 1.276864400E-02 1.015519644E+00 1.002794543E+00 1.272510100E-02 5.637800000E-05 1.283500000E-05
150 1.549996187E+01 1.048932557E+00 1.204754428E+00 -1.558218710E-01 1.049021236E+00 1.204563102E+00 -1.555418660E-01 -8.867900000E-05 1.913260000E-04
150 1.574996808E+01 1.193494423E+00 1.227054272E+00 -3.355984900E-02 1.193354897E+00 1.226743278E+00 -3.338838100E-02 1.395260000E-04 3.109940000E-04
150 1.600000000E+01 1.252219628E+00 1.237960343E+00 1.425928500E-02 1.251831276E+00 1.237513310E+00 1.431796600E-02 3.883520000E-04 4.470330000E-04
150 1.624993176E+01 1.280845213E+00 1.243640567E+00 3.720464600E-02 1.280118155E+00 1.243030805E+00 3.708735000E-02 7.270580000E-04 6.097620000E-04
150 1.649996187E+01 1.300873029E+00 1.247559460E+00 5.331356900E-02 1.299586229E+00 1.246760429E+00 5.282580000E-02 1.286800000E-03 7.990310000E-04
150 1.674996808E+01 1.321693325E+00 1.256277958E+00 6.541536700E-02 1.319385631E+00 1.255238941E+00 6.414669000E-02 2.307694000E-03 1.039017000E-03
150 1.700000000E+01 1.342417239E+00 1.272538320E+00 6.987891900E-02 1.338217955E+00 1.271177333E+00 6.704062200E-02 4.199284000E-03 1.360987000E-03
180 1.500000000E+01 1.027766331E+00 1.015061418E+00 1.270491300E-02 1.027699930E+00 1.015009941E+00 1.268998900E-02 6.640100000E-05 5.147700000E-05
180 1.524993176E+01 1.014131643E+00 1.115754875E+00 -1.016232320E-01 1.014087004E+00 1.115718745E+00 -1.016317410E-01 4.463900000E-05 3.613000000E-05
180 1.549996187E+01 1.042440412E+00 1.199768464E+00 -1.573280520E-01 1.042528960E+00 1.199589409E+00 -1.570604490E-01 -8.854800000E-05 1.790550000E-04
180 1.574996808E+01 1.189150181E+00 1.223282970E+00 -3.413278900E-02 1.189021887E+00 1.222988211E+00 -3.396632400E-02 1.282940000E-04 2.947590000E-04
180 1.600000000E+01 1.249021861E+00 1.234521346E+00 1.450051500E-02 1.248654926E+00 1.234095176E+00 1.455975000E-02 3.669350000E-04 4.261700000E-04
180 1.624993176E+01 1.278341854E+00 1.240746514E+00 3.759534000E-02 1.277651032E+00 1.240160350E+00 3.749068200E-02 6.908220000E-04 5.861640000E-04
180 1.649996187E+01 1.299413424E+00 1.245585296E+00 5.382812800E-02 1.298184770E+00 1.244809007E+00 5.337576300E-02 1.228654000E-03 7.762890000E-04
180 1.674996808E+01 1.318762990E+00 1.255372472E+00 6.339051800E-02 1.316561363E+00 1.254354914E+00 6.220644900E-02 2.201627000E-03 1.017558000E-03
180 1.700000000E+01 1.340529077E+00 1.272428837E+00 6.810024000E-02 1.336508885E+00 1.271084835E+00 6.542405000E-02 4.020192000E-03 1.344002000E-03
210 1.500000000E+01 1.025514200E+00 1.013896806E+00 1.161739400E-02 1.025459983E+00 1.013854879E+00 1.160510400E-02 5.421700000E-05 4.192700000E-05
210 1.524993176E+01 1.012979161E+00 1.108130469E+00 -9.515130800E-02 1.012942285E+00 1.108098215E+00 -9.515593000E-02 3.687600000E-05 3.225400000E-05
210 1.549996187E+01 1.042753075E+00 1.196056687E+00 -1.533036120E-01 1.042837659E+00 1.195885636E+00 -1.530479770E-01 -8.458400000E-05 1.710510000E-04
210 1.574996808E+01 1.187131948E+00 1.220342991E+00 -3.321104300E-02 1.187009784E+00 1.220059533E+00 -3.304974900E-02 1.221640000E-04 2.834580000E-04
210 1.600000000E+01 1.245215270E+00 1.231776639E+00 1.343863100E-02 1.244862511E+00 1.231363689E+00 1.349882200E-02 3.527590000E-04 4.129500000E-04
210 1.624993176E+01 1.276280037E+00 1.238686418E+00 3.759361900E-02 1.275611412E+00 1.238115728E+00 3.749568400E-02 6.686250000E-04 5.706900000E-04
210 1.649996187E+01 1.297657101E+00 1.244192423E+00 5.346467800E-02 1.296467961E+00 1.243434346E+00 5.303361500E-02 1.189140000E-03 7.580770000E-04
210 1.674996808E+01 1.317774356E+00 1.254695254E+00 6.307910200E-02 1.315636512E+00 1.253693980E+00 6.194253200E-02 2.137844000E-03 1.001274000E-03
210 1.700000000E+01 1.338734202E+00 1.272244643E+00 6.648955900E-02 1.334825008E+00 1.270913187E+00 6.391182100E-02 3.909194000E-03 1.331456000E-03
240 1.500000000E+01 1.023503502E+00 1.012971453E+00 1.053204900E-02 1.023458220E+00 1.012936159E+00 1.052206100E-02 4.528200000E-05 3.529400000E-05
240 1.524993176E+01 1.012047908E+00 1.102548975E+00 -9.050106700E-02 1.012016610E+00 1.102518378E+00 -9.050176800E-02 3.129800000E-05 3.059700000E-05
240 1.549996187E+01 1.045540634E+00 1.192835632E+00 -1.472949980E-01 1.045618678E+00 1.192669818E+00 -1.470511400E-01 -7.804400000E-05 1.658140000E-04
240 1.574996808E+01 1.187289723E+00 1.218040256E+00 -3.075053300E-02 1.187169698E+00 1.217765471E+00 -3.059577300E-02 1.200250000E-04 2.747850000E-04
