Ew Nt
4.4936089E-1 -9.6510059E+15
4.4717702E-1 -8.8215907E+15
4.4499314E-1 -8.1017622E+15
4.4280928E-1 -7.3997609E+15
4.4062543E-1 -6.6679096E+15
4.3844157E-1 -5.9032643E+15
4.3625769E-1 -5.1292476E+15
4.3407384E-1 -4.3809472E+15
4.3188997E-1 -3.6954647E+15
4.2970611E-1 -3.0995124E+15
4.2752224E-1 -2.5961508E+15
4.2533838E-1 -2.1626329E+15
4.2315451E-1 -1.7635858E+15
4.2097065E-1 -1.3699055E+15
4.1878679E-1 -9.6913691E+14
4.1660293E-1 -5.6315939E+14
4.1441907E-1 -1.5982504E+14
4.1223520E-1 2.3383978E+14
4.1005134E-1 6.1473842E+14
4.0786747E-1 9.8368546E+14
4.0568361E-1 1.3425928E+15
4.0349975E-1 1.6903839E+15
4.0131589E-1 2.0213656E+15
3.9913202E-1 2.3280401E+15
3.9694816E-1 2.6055895E+15
3.9476430E-1 2.8537482E+15
3.9258043E-1 3.0751431E+15
3.9039657E-1 3.2724373E+15
3.8821271E-1 3.4464043E+15
3.8602884E-1 3.5955107E+15
3.8384498E-1 3.7170087E+15
3.8166112E-1 3.8091130E+15
3.7947726E-1 3.8727991E+15
3.7729339E-1 3.9116836E+15
3.7510953E-1 3.9300941E+15
3.7292567E-1 3.9311579E+15
3.7074180E-1 3.9165849E+15
3.6855794E-1 3.8878357E+15
3.6637408E-1 3.8468767E+15
3.6419021E-1 3.7953982E+15
3.6200635E-1 3.7334491E+15
3.5982249E-1 3.6594715E+15
3.5763862E-1 3.5722236E+15
3.5545476E-1 3.4727820E+15
3.5327090E-1 3.3646899E+15
3.5108703E-1 3.2523598E+15
3.4890317E-1 3.1393970E+15
3.4671931E-1 3.0279901E+15
3.4453544E-1 2.9191575E+15
3.4235158E-1 2.8132317E+15
3.4016772E-1 2.7103779E+15
3.3798385E-1 2.6111696E+15
3.3579999E-1 2.5169644E+15
3.3361613E-1 2.4296827E+15
3.3143227E-1 2.3510131E+15
3.2924840E-1 2.2816198E+15
3.2706454E-1 2.2209944E+15
3.2488067E-1 2.1681027E+15
3.2269681E-1 2.1223108E+15
3.2051295E-1 2.0838578E+15
3.1832909E-1 2.0536072E+15
3.1614522E-1 2.0324208E+15
3.1396136E-1 2.0208125E+15
3.1177750E-1 2.0191764E+15
3.0959363E-1 2.0283024E+15
3.0740977E-1 2.0495859E+15
3.0522591E-1 2.0846615E+15
3.0304204E-1 2.1348400E+15
3.0085818E-1 2.2009468E+15
2.9867432E-1 2.2837844E+15
2.9649045E-1 2.3847671E+15
2.9430659E-1 2.5057498E+15
2.9212273E-1 2.6469493E+15
2.8993886E-1 2.8021268E+15
2.8775500E-1 2.9509706E+15
2.8557114E-1 3.0504022E+15
2.8338727E-1 3.0301130E+15
2.8120341E-1 2.8016152E+15
2.7901955E-1 2.2883944E+15
2.7683568E-1 1.4712815E+15
2.7465182E-1 9.8099093E+14
