Ew Nt
4.5099527E-1 3.8256932E+15
4.4825129E-1 3.8677782E+15
4.4550730E-1 3.9206093E+15
4.4276330E-1 3.9730422E+15
4.4001930E-1 4.0197019E+15
4.3727531E-1 4.0591445E+15
4.3453132E-1 4.0881879E+15
4.3178733E-1 4.1020268E+15
4.2904333E-1 4.0995448E+15
4.2629934E-1 4.0857969E+15
4.2355534E-1 4.0681278E+15
4.2081135E-1 4.0505455E+15
4.1806736E-1 4.0321259E+15
4.1532337E-1 4.0102713E+15
4.1257937E-1 3.9843828E+15
4.0983538E-1 3.9564087E+15
4.0709139E-1 3.9285113E+15
4.0434739E-1 3.9007190E+15
4.0160340E-1 3.8708887E+15
3.9885941E-1 3.8366019E+15
3.9611542E-1 3.7969162E+15
3.9337142E-1 3.7524804E+15
3.9062743E-1 3.7044645E+15
3.8788344E-1 3.6535546E+15
3.8513944E-1 3.5997005E+15
3.8239545E-1 3.5423982E+15
3.7965146E-1 3.4809403E+15
3.7690746E-1 3.4142892E+15
3.7416347E-1 3.3409074E+15
3.7141948E-1 3.2590486E+15
3.6867549E-1 3.1674737E+15
3.6593149E-1 3.0658844E+15
3.6318750E-1 2.9546126E+15
3.6044351E-1 2.8340767E+15
3.5769951E-1 2.7047639E+15
3.5495552E-1 2.5676872E+15
3.5221153E-1 2.4246419E+15
3.4946753E-1 2.2779430E+15
3.4672354E-1 2.1300482E+15
3.4397955E-1 1.9835441E+15
3.4123555E-1 1.8413868E+15
3.3849156E-1 1.7068782E+15
3.3574757E-1 1.5831266E+15
3.3300358E-1 1.4723014E+15
3.3025958E-1 1.3752374E+15
3.2751559E-1 1.2916329E+15
3.2477160E-1 1.2206093E+15
3.2202760E-1 1.1611884E+15
3.1928361E-1 1.1124305E+15
3.1653962E-1 1.0733516E+15
3.1379562E-1 1.0428430E+15
3.1105163E-1 1.0197132E+15
3.0830764E-1 1.0027852E+15
3.0556365E-1 9.9097860E+14
3.0281965E-1 9.8334236E+14
3.0007566E-1 9.7897528E+14
2.9733167E-1 9.7667367E+14
2.9458767E-1 9.7409853E+14
2.9184368E-1 9.6633739E+14
2.8909969E-1 9.4409387E+14
2.8635569E-1 8.9257681E+14
2.8361170E-1 7.9318016E+14
2.8086771E-1 6.2979896E+14
2.7812372E-1 3.9865163E+14
2.7537972E-1 2.6370944E+14
