Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.300000000E+01 290 1.172268556E+00 1.178455413E+0 -6.186857000E-03 1.172268556E+00 1.178455413E+0 -6.186857000E-03
1.300000000E+01 295 1.172308166E+00 1.181463466E+0 -9.155300000E-03 1.172308166E+00 1.181463466E+0 -9.155300000E-03
1.300000000E+01 300 1.175530628E+00 1.183710978E+0 -8.180350000E-03 1.175530628E+00 1.183710978E+0 -8.180350000E-03
1.300000000E+01 305 1.181696286E+00 1.184107031E+0 -2.410745000E-03 1.181696286E+00 1.184107031E+0 -2.410745000E-03
1.300000000E+01 310 1.187203765E+00 1.180343879E+0 6.859886000E-03 1.187203765E+00 1.180343879E+0 6.859886000E-03
1.300000000E+01 315 1.182636126E+00 1.168417884E+0 1.421824200E-02 1.182636126E+00 1.168417884E+0 1.421824200E-02
1.300000000E+01 320 1.181246461E+00 1.144021296E+0 3.722516500E-02 1.181246461E+00 1.144021296E+0 3.722516500E-02
1.300000000E+01 325 1.160363098E+00 1.107915884E+0 5.244721400E-02 1.160363098E+00 1.107915884E+0 5.244721400E-02
1.300000000E+01 330 1.149324617E+00 1.069657442E+0 7.966717500E-02 1.149324617E+00 1.069657442E+0 7.966717500E-02
1.300000000E+01 335 1.129387766E+00 1.039799076E+0 8.958869000E-02 1.129387766E+00 1.039799076E+0 8.958869000E-02
1.300000000E+01 340 1.105008800E+00 1.021137287E+0 8.387151300E-02 1.105008800E+00 1.021137287E+0 8.387151300E-02
