T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200658986E+00 1.146522924E+00 5.413606200E-02 1.200140660E+00 1.146224877E+00 5.391578300E-02
295 1.209825601E+00 1.152681168E+00 5.714443300E-02 1.198491544E+00 1.152277394E+00 4.621415000E-02
300 1.208190780E+00 1.158931273E+00 4.925950700E-02 1.207366049E+00 1.158407697E+00 4.895835200E-02
305 1.217174983E+00 1.162224719E+00 5.495026400E-02 1.216100163E+00 1.161203907E+00 5.489625600E-02
310 1.222337547E+00 1.165493556E+00 5.684399100E-02 1.214565679E+00 1.164678882E+00 4.988679700E-02
315 1.220138398E+00 1.169388046E+00 5.075035200E-02 1.217511361E+00 1.168881813E+00 4.862954800E-02
320 1.227613743E+00 1.171624964E+00 5.598877900E-02 1.221145262E+00 1.171170320E+00 4.997494200E-02
325 1.231105478E+00 1.174188103E+00 5.691737500E-02 1.228748605E+00 1.173777506E+00 5.497109900E-02
330 1.238752657E+00 1.177080008E+00 6.167264900E-02 1.235828301E+00 1.176656333E+00 5.917196800E-02
335 1.245799170E+00 1.180092609E+00 6.570656100E-02 1.242212430E+00 1.179751869E+00 6.246056100E-02
340 1.248451768E+00 1.183363845E+00 6.508792300E-02 1.241834189E+00 1.180863638E+00 6.097055100E-02
